,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30
193,Yas18_Kob_0328_18,2,27,0.001,-6.907755278982137,0.9864570837007536,0.9759263190414782,-0.010530764659275382,21.03128827841691,22.372654126104287,1.3413658476873778,1.0,0.8711554118900371,-0.234006185219757,1.1051615971097941,16.64902421551926,19.193972556170582,2.544948340651324,2.0,3.1622776601683795,1.4142135623730951,1.0,1.0,3,2
194,Oon05_Kob_0329_5,2,27,0.016931921243667603,-4.078554607665035,0.99312428007803,0.9916479498815554,-0.00147633019647464,23.689506372627307,19.952699107764133,-3.736807264863174,4.0,0.1275719513154376,0.14867096811352873,-0.02109901679809112,17.163129926129752,16.482119719625196,-0.6810102065045562,4.123105625617661,4.0,1.0,4.0,4.123105625617661,1,0
195,Oon05_Kob_0329_5,2,49,0.001744784414768219,-6.351124275505436,0.9940690141619057,0.9741724136356051,-0.0198966005263006,16.951265240126336,9.938070032087566,-7.01319520803877,3.605551275463989,-0.30925507138946373,0.8199946676458545,-1.1292497390353182,12.462063984718128,11.012267577595992,-1.449796407122136,3.605551275463989,2.8284271247461903,1.0,3.605551275463989,3.1622776601683795,1,0
196,Oon05_Kob_0329_5,2,17,0.001,-6.907755278982137,0.9943953437662831,0.9935533456136132,-0.0008419981526699427,25.821763706805758,22.31819848249145,-3.5035652243143076,1.0,0.9538435627270803,-0.8421108476673945,1.795954410394475,18.051445274129414,16.69497440656587,-1.3564708675635444,1.0,1.4142135623730951,2.23606797749979,1.0,2.0,1,2
197,Oon05_Kob_0329_5,2,59,0.0012261334341019392,-6.7038896104394174,0.9893694546873124,0.4673017346604629,-0.5220677200268495,12.15783015117151,0.5249281188279941,-11.632902032343516,8.0,0.9664276909740449,0.9049531592997807,0.0614745316742642,8.52947855678804,15.360316584204025,6.830838027415984,9.433981132056603,9.848857801796104,1.4142135623730951,8.0,9.055385138137417,6,9
198,Oon05_Kob_0329_5,2,11,0.001,-6.907755278982137,0.9939535598087474,0.9930497925735761,-0.0009037672351713821,25.260754183034514,23.46441807555762,-1.7963361074768933,6.4031242374328485,0.24316328015562527,-0.07245125740807307,0.31561453756369834,17.217919436221923,17.070473343517566,-0.1474460927043566,4.123105625617661,4.0,1.0,6.4031242374328485,7.211102550927978,0,0
199,Oon05_Kob_0329_5,2,71,0.0008909094030968845,-7.023267815689173,0.9970771768407569,0.9941703473288088,-0.0029068295119480947,13.561511594618365,12.389768663268814,-1.1717429313495504,8.94427190999916,0.9746126563098548,0.9650103098241524,0.009602346485702462,5.830692443345596,6.107827441318865,0.27713499797326957,1.0,1.0,1.4142135623730951,8.94427190999916,8.602325267042627,1,0
200,Mas01_cho_0322_1,4,11,0.007582087069749832,-4.881966778209559,0.9978578449593952,0.9977916053140952,-6.62396453000591e-05,54.66391724806733,52.936025081699846,-1.7278921663674822,0.0,0.8754864175064208,0.5481635935911171,0.32732282391530365,24.95721649072892,23.586279933161546,-1.3709365575673758,8.54400374531753,4.123105625617661,11.40175425099138,0.0,11.40175425099138,0,0
201,Mas01_cho_0322_1,4,7,0.001,-6.907755278982137,0.9974142919010873,0.9976956084417732,0.00028131654068586087,51.34534980422012,49.0068305421038,-2.3385192621163213,1.4142135623730951,0.36189139777675905,0.8972495480100929,-0.5353581502333339,24.563743828325592,23.799146599217114,-0.7645972291084782,4.123105625617661,3.0,1.4142135623730951,1.4142135623730951,0.0,2,1
202,Mas01_cho_0322_1,4,15,0.0011459996458142996,-6.771477969752203,0.9974428840204751,0.9974304398467374,-1.2444173737691244e-05,51.97862297869603,51.736509356081974,-0.2421136226140561,0.0,0.38610281028477805,0.39263593966721666,-0.006533129382438607,24.46034214592539,24.363579680365845,-0.09676246555954648,1.0,1.4142135623730951,1.0,0.0,1.0,0,0
203,Mas01_cho_0322_1,4,13,0.018534459173679352,-3.988123621457461,0.9979523341083778,0.997525247321487,-0.0004270867868908512,55.9693216040491,50.98368863694419,-4.985632967104912,2.0,0.4615986706671284,0.5033782870897716,-0.04177961642264322,24.890127682976992,24.26354153096884,-0.6265861520081515,3.1622776601683795,7.0,4.123105625617661,2.0,5.0,0,0
204,Mas01_cho_0322_1,4,23,0.00180428521707654,-6.317590767246286,0.9976186263022209,0.9967967017233275,-0.0008219245788934071,45.39094049759257,41.25499458012248,-4.135945917470089,1.0,0.5267133866953254,-0.44820740274235804,0.9749207894376835,20.599064876800806,19.382417413445573,-1.2166474633552333,2.8284271247461903,4.47213595499958,2.0,1.0,3.0,0,0
205,Oon06_Sue_0329_6,2,19,0.21583998203277588,-1.5332179697659496,0.9671341331674841,0.954350108902037,-0.012784024265447114,16.134270298200803,14.791530411586491,-1.3427398866143125,5.0990195135927845,0.11272050771322842,0.014351927342188877,0.09836858037103954,17.187630761885963,17.008314568189313,-0.17931619369664986,2.0,1.4142135623730951,1.4142135623730951,5.0990195135927845,6.324555320336759,0,1
206,Oon06_Sue_0329_6,2,29,0.0013940864009782672,-6.575515987948838,0.9857438505704454,0.9750807935317509,-0.010663057038694523,18.83580468729548,14.946983956932145,-3.8888207303633333,6.4031242374328485,0.6826293984444823,0.604050841414482,0.07857855703000038,16.928730375645948,15.341379186775729,-1.587351188870219,1.0,1.0,1.4142135623730951,6.4031242374328485,7.810249675906654,0,0
207,Oon06_Sue_0329_6,2,89,0.001,-6.907755278982137,0.9983444859022025,0.9963021812186217,-0.002042304683580798,13.327336839959086,8.392596464563018,-4.934740375396068,8.06225774829855,0.9910818289725295,0.9984511242622509,-0.0073692952897214115,6.010118446587516,5.317522580214245,-0.6925958663732708,4.123105625617661,4.47213595499958,7.810249675906654,8.06225774829855,5.830951894845301,2,6
208,Oon06_Sue_0329_6,2,15,0.001,-6.907755278982137,0.9903637649092951,0.9847005115973785,-0.005663253311916638,25.054600125112273,20.343494658130183,-4.71110546698209,5.0990195135927845,0.1577269798607671,-0.47731189044105726,0.6350388703018244,19.376485490160885,18.0996470473038,-1.276838442857084,4.123105625617661,5.0990195135927845,1.0,5.0990195135927845,5.385164807134504,0,0
209,Oon06_Sue_0329_6,2,25,0.001,-6.907755278982137,0.981555087764449,0.9615126974276357,-0.02004239033681332,15.871326243298132,14.320337333361788,-1.5509889099363434,8.06225774829855,-0.03835526261090926,0.4964355709586538,-0.534790833569563,14.952923518314387,16.063584521063937,1.1106610027495503,1.0,2.23606797749979,2.0,8.06225774829855,7.280109889280518,3,1
210,Oon06_Sue_0329_6,2,43,0.001,-6.907755278982137,0.9022895420612771,0.8600363476522611,-0.04225319440901598,10.421012738680416,3.0408998864385426,-7.380112852241873,10.0,0.0787089627121638,-0.9725045210273606,1.0512134837395244,16.107436240442514,8.84591787265478,-7.261518367787733,5.0990195135927845,6.0,1.4142135623730951,10.0,9.055385138137417,5,8
211,Oon06_Sue_0329_6,2,31,0.001,-6.907755278982137,0.9823307161837673,0.9646051507041234,-0.01772556547964388,15.69221792574007,13.647179382703625,-2.045038543036446,5.385164807134504,0.8331678664069048,0.2774241921763975,0.5557436742305073,15.380520033796161,15.887188423915434,0.5066683901192732,4.0,4.123105625617661,1.0,5.385164807134504,6.324555320336759,1,3
212,Oon06_Sue_0329_6,2,47,0.001,-6.907755278982137,0.8990150288625856,0.6637238427711452,-0.2352911860914404,6.99967988096,2.032666712937528,-4.967013168022472,6.324555320336759,0.9013181443998423,-0.673249809509527,1.5745679539093693,12.842744407885462,16.660236684864596,3.8174922769791344,1.0,1.0,1.4142135623730951,6.324555320336759,5.830951894845301,3,9
213,Oon06_Sue_0329_6,2,45,0.14781641960144043,-1.9117841832592841,0.9234568253040545,0.8975238531327436,-0.025932972171310853,6.110718445705128,5.840973861427611,-0.26974458427751724,6.082762530298219,0.8630037559873712,0.9439896523779246,-0.08098589639055342,10.744456501398535,11.603498670514487,0.859042169115952,1.0,1.0,1.4142135623730951,6.082762530298219,5.385164807134504,0,3
214,Oon06_Sue_0329_6,2,87,0.001,-6.907755278982137,0.9981549317123031,0.9978202595372001,-0.000334672175102968,17.26169461412542,12.055742936866313,-5.205951677259108,5.0,0.9995761742963395,0.99872537049999,0.0008508037963494974,6.256337775083408,5.424394106807493,-0.8319436682759154,2.23606797749979,3.1622776601683795,5.0,5.0,0.0,2,5
215,Oon06_Sue_0329_6,2,73,0.001,-6.907755278982137,0.9973285108672778,0.994704761244359,-0.0026237496229187807,12.888701870896783,7.502048560995416,-5.386653309901368,7.280109889280518,0.9906905100231219,0.999715384351359,-0.009024874328237065,5.491807119102339,5.481323047847093,-0.010484071255246086,4.123105625617661,6.082762530298219,2.8284271247461903,7.280109889280518,9.0,1,4
216,Oon04_Kob_0329_4,2,11,0.0007084107492119074,-7.252486478240866,0.9910454483159412,0.9878895201639064,-0.0031559281520348037,19.93105998562498,18.09581537722824,-1.8352446083967386,6.4031242374328485,0.19074665643485672,0.8361440797349544,-0.6453974233000976,16.61995684509405,16.019561670002776,-0.6003951750912719,2.0,3.0,1.0,6.4031242374328485,7.0710678118654755,0,0
