name,handi,move,wrbefore,wrafter,wrdiff,shaperat,shapelog,pntavebf,pntaveaf,pntavediff,pntstdbf,pntstdaf,pntstddiff,dist01,dist12,dist20,dist0b,dist1b,dist2b,lastown1,afterown1,diffown1,lastown2,afterown2,diffown2,bdec30,bdecsum,wdec30,wdecsum,label1,label2,rand
Mas06_Sue_0327_4,4,19,0.205435,0.23545,0.030015,8.148698759,18.53360163,35.7485,30.452,-5.2965,44.714,44.2259,-0.4881,4.472135955,8.062257748,5,2.236067977,5,3.16227766,84,94,10,66.875,47.75,-19.125,0,141,1,187,bad,BIBIRI,0.485741191
Mas06_Sue_0327_4,4,41,0.268602,0.244489,-0.024113,0.105819641,14.2038702,29.2474,28.8967,-0.3507,47.0033,42.9223,-4.081,5.830951895,1,6.403124237,1.414213562,6.32455532,6.708203932,24,45,21,41.25,38.5,-2.75,1,126,0,141,bad,AJIKESHI,0.943922727
Mas07_cho_0328_1,4,17,0.210904,0.221588,0.010684,34.79637394,19.6512733,34.7929,31.9199,-2.873,45.4102,43.3858,-2.0244,2.828427125,2.828427125,4,4.472135955,4.472135955,2,78,91,13,66.375,50,-16.375,2,107,2,155,bad,HOUCHI,0.32663528
Mas07_cho_0328_1,4,19,0.221588,0.215034,-0.006554,86.62630004,22.70009309,31.9199,32.1812,0.2613,43.3858,42.5896,-0.7962,1,1.414213562,1,1,0,1.414213562,76,81,5,43.125,42.25,-0.875,0,21,0,27,bad,IKKI,0.865298527
Mas07_cho_0328_1,4,21,0.215034,0.251503,0.036469,1.243871102,17.72456093,32.1812,27.6061,-4.5751,42.5896,43.1716,0.582,1,2,1,1,2,0,26,39,13,46.75,48.75,2,0,77,1,200,bad,POKA,0.060073707
Mas07_cho_0328_1,4,41,0.366346,0.37692,0.010574,76.14518813,21.18848103,19.3229,17.5303,-1.7926,44.5974,44.021,-0.5764,1,3,3.16227766,4,4.123105626,1.414213562,74,77,3,50.375,39.625,-10.75,0,141,0,124,bad,OTUKIAI,0.733436711
Mas07_cho_0328_1,4,45,0.38391,0.413162,0.029252,0.684133232,17.73997524,17.2443,14.38,-2.8643,43.1578,43.0186,-0.1392,2,8.246211251,8.94427191,1.414213562,1.414213562,9.486832981,88,86,-2,57.75,53.25,-4.5,0,93,0,70,bad,KATACHI,0.259179175
Mas07_cho_0328_1,4,47,0.413162,0.395242,-0.01792,0.953110484,16.55555414,14.38,15.4486,1.0686,43.0186,42.831,-0.1876,3.16227766,1,3,6.403124237,3.605551275,4.472135955,41,83,42,30.875,27.625,-3.25,0,106,0,207,bad,POKA,0.409881406
Mas07_cho_0328_1,4,65,0.427017,0.526627,0.09961,0.687553052,17.19092438,10.3386,6.45921,-3.87939,39.6114,40.347,0.7356,1.414213562,2,1.414213562,1.414213562,2.828427125,2,76,96,20,67.125,59.375,-7.75,0,55,4,301,bad,BIBIRI,0.568207864
Mas07_cho_0328_1,4,89,0.702863,0.777972,0.075109,70.99670294,20.84190331,-3.11019,-7.40557,-4.29538,29.1974,31.7019,2.5045,1.414213562,4.472135955,3.16227766,4.123105626,5.385164807,1,60,97,37,44.75,30.375,-14.375,0,114,3,237,bad,CHIISAI,0.649790998
Mas08_Sue_0328_2,4,21,0.213124,0.232426,0.019302,9.912719182,19.22932595,32.6462,30.8665,-1.7797,42.9541,44.1788,1.2247,3,2.828427125,2.236067977,2,5,3.605551275,40,77,37,51.875,51,-0.875,0,97,1,119,bad,BIBIRI,0.308688712
Mas08_Sue_0328_2,4,23,0.232426,0.239031,0.006605,0.035469224,13.80491462,30.8665,29.6797,-1.1868,44.1788,43.7387,-0.4401,2,2.236067977,2.236067977,3,5,4.472135955,48,91,43,51.375,48.625,-2.75,0,89,0,130,bad,SOPPO,0.432288686
Mas08_Sue_0328_2,4,39,0.303922,0.311804,0.007882,7.639904838,18.1504154,21.2924,20.2761,-1.0163,45.2155,45.488,0.2725,1.414213562,1,1,6.708203932,6.403124237,7.211102551,51,94,43,52.875,45.875,-7,0,46,1,144,bad,CHIISAI,0.777981174
Mas08_Sue_0328_2,4,41,0.311804,0.336981,0.025177,39.67454155,21.07974818,20.2761,17.152,-3.1241,45.488,45.0344,-0.4536,1,3.605551275,2.828427125,7.211102551,6.708203932,7.211102551,61,90,29,70.625,67.875,-2.75,0,87,1,102,bad,CHIISAI,0.385584097
Mas08_Sue_0328_2,4,45,0.339226,0.37063,0.031404,0.304079084,17.24057006,17.0248,13.8486,-3.1762,46.0363,45.1266,-0.9097,1.414213562,5.656854249,4.242640687,1,2.236067977,3.605551275,54,93,39,56.625,49.5,-7.125,0,104,0,95,bad,KATACHI,0.834014211
Mas08_Sue_0328_2,4,53,0.385104,0.403374,0.01827,31.32143209,23.02432763,10.8923,10.8575,-0.0348,44.5653,45.6244,1.0591,1,2.236067977,2,1.414213562,2.236067977,1.414213562,57,92,35,55.5,56.5,1,0,46,1,88,bad,POKA,0.491515057
Mas09_Sue_0328_3,4,19,0.217609,0.229025,0.011416,0.255703796,14.82924011,34.2594,30.9353,-3.3241,45.3277,43.3024,-2.0253,2.828427125,2.236067977,1,1,2.236067977,0,75,94,19,47.25,45.375,-1.875,2,150,3,276,bad,BIBIRI,0.921659025
Mas09_Sue_0328_3,4,25,0.224203,0.224831,0.000628,45.90189267,21.12455963,30.216,28.6855,-1.5305,41.8172,39.8936,-1.9236,1.414213562,3.605551275,2.236067977,1,1,2.828427125,83,96,13,38.125,33.375,-4.75,0,87,0,119,bad,IKKI,0.764019511
Mas09_Sue_0328_3,4,49,0.417092,0.439544,0.022452,10.69316942,18.96886467,18.2634,16.3734,-1.89,52.4885,51.6116,-0.8769,1.414213562,2.236067977,3,9.219544457,10.04987562,9.055385138,61,81,20,69.25,66.625,-2.625,0,73,0,94,bad,OTUKIAI,0.662180644
Oon01_cho_0329_1,2,17,0.386342,0.390561,0.004219,9.422426641,20.4893545,12.4055,11.7933,-0.6122,47.4431,46.5253,-0.9178,3.16227766,1.414213562,4,2.236067977,2.236067977,3.605551275,62,86,24,62.375,59.25,-3.125,0,73,0,76,bad,KATACHI,0.719168673
Oon01_cho_0329_1,2,53,0.368794,0.378784,0.00999,95.43023087,23.46522413,14.5515,13.7856,-0.7659,51.5926,52.8389,1.2463,1,3,3.16227766,3,4,5,54,58,4,59.625,55.5,-4.125,0,7,0,37,bad,POKA,0.570802795
Oon02_Kob_0329_2,2,7,0.390799,0.381957,-0.008842,13.33736045,18.38283203,11.426,12.1525,0.7265,44.2289,43.7228,-0.5061,1,1,1.414213562,3.605551275,2.828427125,3.605551275,42,81,39,45,39.75,-5.25,0,101,0,119,bad,AJIKESHI,0.609245027
Oon02_Kob_0329_2,2,11,0.388524,0.386759,-0.001765,48.5601659,22.82359046,11.1759,11.1583,-0.0176,43.2439,42.7646,-0.4793,1,1.414213562,1,1,0,1.414213562,67,91,24,48.625,48.125,-0.5,0,35,0,139,bad,OTUKIAI,0.283351692
Oon02_Kob_0329_2,2,17,0.399589,0.428124,0.028535,0.181569037,14.14081206,9.45729,6.26018,-3.19711,42.3943,37.5564,-4.8379,7.211102551,4.123105626,10.44030651,3,5,7.615773106,74,94,20,71.625,57.875,-13.75,0,79,0,167,bad,KATACHI,0.285764641
Oon02_Kob_0329_2,2,21,0.446415,0.444068,-0.002347,8.082845974,19.66836224,4.40189,4.69546,0.29357,36.3452,36.9701,0.6249,2.236067977,3,1.414213562,2.236067977,0,3,39,93,54,60.875,55.375,-5.5,0,100,4,281,bad,KATACHI,0.995144795
Oon02_Kob_0329_2,2,29,0.485026,0.501932,0.016906,2.934353843,16.97393295,1.04609,1.0399,-0.00619,32.356,33.3512,0.9952,3.605551275,1,4.472135955,7.615773106,9,9.055385138,13,27,14,20.75,21.75,1,0,96,0,84,bad,AJIKESHI,0.155043473
Oon02_Kob_0329_2,2,31,0.501932,0.4886,-0.013332,10.41882795,18.82870875,1.0399,1.03628,-0.00362,33.3512,33.6227,0.2715,4,1,3,4,0,1,20,41,21,24.875,27.125,2.25,0,71,0,114,bad,HOUCHI,0.908553641
Oon02_Kob_0329_2,2,33,0.4886,0.5092,0.0206,4.421381077,18.77519097,1.03628,-0.319458,-1.355738,33.6227,33.5823,-0.0404,2.236067977,1,2.828427125,1,2.828427125,3.605551275,25,48,23,31.625,29.375,-2.25,0,67,0,129,bad,HOUCHI,0.038969151
Oon02_Kob_0329_2,2,69,0.887005,0.882276,-0.004729,60.54991893,22.89760444,-13.6513,-13.2403,0.411,18.5887,18.6787,0.09,2.236067977,4.123105626,4.242640687,2.236067977,0,4.123105626,95,96,1,70.625,67.875,-2.75,0,14,0,47,bad,KATACHI,0.955963833
Oon03_Sue_0329_3,2,17,0.455907,0.464284,0.008377,22.42403277,21.44063211,5.56117,5.73322,0.17205,44.7661,42.3226,-2.4435,1,2.828427125,2.236067977,2.236067977,2.828427125,0,61,92,31,37.375,39.625,2.25,0,73,1,157,bad,BIBIRI,0.440839381
Oon04_cho_0329_4,2,15,0.426172,0.438422,0.01225,0.177783648,14.25071568,7.73514,6.34096,-1.39418,42.3924,42.9905,0.5981,2,1,3,3.605551275,5,5.830951895,23,52,29,29.375,24.625,-4.75,0,123,0,93,bad,HOUCHI,0.223590894
Oon04_cho_0329_4,2,17,0.438422,0.448855,0.010433,3.4256146,18.14877564,6.34096,5.37181,-0.96915,42.9905,42.7363,-0.2542,2.236067977,1,3.16227766,3.16227766,1,0,42,65,23,44.5,44.625,0.125,0,16,1,65,bad,KATACHI,0.672549045
Oon04_cho_0329_4,2,33,0.498332,0.510081,0.011749,0.415165912,16.13288022,-1.45686,-3.18852,-1.73166,39.8601,41.109,1.2489,4.242640687,3,3,2.236067977,2.236067977,1.414213562,55,74,19,66.125,59,-7.125,0,123,0,205,bad,HOUCHI,0.196559561
Oon04_cho_0329_4,2,45,0.544386,0.535981,-0.008405,38.41488749,21.04817843,-7.39502,-6.64884,0.74618,39.9471,38.9308,-1.0163,1,2.236067977,2,1,0,2.236067977,57,73,16,78.5,73.75,-4.75,0,115,0,51,bad,POKA,0.668299791
Oon04_cho_0329_4,2,49,0.537195,0.575056,0.037861,0.690839103,18.14604193,-6.79194,-10.1108,-3.31886,38.2233,40.3205,2.0972,2.236067977,1,2.828427125,2.828427125,1,0,23,88,65,70.375,63,-7.375,0,140,2,116,bad,KATACHI,0.682609334
Oon04_cho_0329_4,2,51,0.575056,0.601044,0.025988,2.705006469,20.68085984,-10.1108,-11.254,-1.1432,40.3205,38.0543,-2.2662,1.414213562,1,2.236067977,1,2.236067977,3.16227766,33,88,55,49.625,46.125,-3.5,0,147,1,130,bad,KATACHI,0.867228526
Oon04_Kob_0329_4,2,11,0.425477,0.42323,-0.002247,6.65368015,16.54085672,8.30887,8.19275,-0.11612,43.9065,42.5804,-1.3261,7,2,7.280109889,7,0,2,52,85,33,50.375,37.125,-13.25,0,103,0,172,bad,IKKI,0.711941578
Oon04_Kob_0329_4,2,15,0.425473,0.444213,0.01874,0.177783648,14.25071568,7.93558,5.8263,-2.10928,42.3242,42.498,0.1738,2,1,3,1,2.236067977,3.16227766,23,52,29,29.375,24.625,-4.75,0,123,0,93,bad,HOUCHI,0.134512607
Oon04_Kob_0329_4,2,17,0.444213,0.448444,0.004231,3.4256146,18.14877564,5.8263,5.332,-0.4943,42.498,43.0308,0.5328,2.236067977,1,3.16227766,3.16227766,1,0,42,65,23,44.5,44.625,0.125,0,16,1,65,bad,KATACHI,0.280966483
Oon04_Kob_0329_4,2,49,0.532165,0.573073,0.040908,0.690839103,18.14604193,-6.59979,-9.85465,-3.25486,37.9402,40.8649,2.9247,2.236067977,1,2.828427125,2.828427125,1,0,23,88,65,70.375,63,-7.375,0,140,2,116,bad,KATACHI,0.79874879
Oon04_Kob_0329_4,2,57,0.621395,0.638585,0.01719,0.094558291,13.84321911,-11.8735,-13.4911,-1.6176,37.184,35.7799,-1.4041,7.810249676,1.414213562,6.403124237,1.414213562,6.403124237,5,20,52,32,40.25,34.625,-5.625,0,116,0,119,bad,HOUCHI,0.088028839
Oon04_Sue_0329_4,2,15,0.432098,0.44059,0.008492,0.177783648,14.25071568,7.31448,6.0142,-1.30028,42.2151,42.5573,0.3422,2,1,3,4,2,1,23,52,29,29.375,24.625,-4.75,0,123,0,93,bad,HOUCHI,0.863211655
Oon04_Sue_0329_4,2,25,0.49678,0.494177,-0.002603,28.8563333,20.23501083,0.230897,-0.251415,-0.482312,41.5435,39.2812,-2.2623,1,1,1.414213562,1,0,1,48,71,23,51.375,53.875,2.5,0,63,0,95,bad,HOUCHI,0.315317436
Oon04_Sue_0329_4,2,49,0.5443,0.575006,0.030706,0.690839103,18.14604193,-7.60375,-10.1251,-2.52135,39.1098,41.207,2.0972,2.236067977,1,2.828427125,2.828427125,1,0,23,88,65,70.375,63,-7.375,0,140,2,116,bad,KATACHI,0.537399789
Oon04_Sue_0329_4,2,57,0.621652,0.637339,0.015687,0.094558291,13.84321911,-12.0212,-13.1765,-1.1553,36.6403,35.3399,-1.3004,7.810249676,1.414213562,6.403124237,3.605551275,9.486832981,8.246211251,20,52,32,40.25,34.625,-5.625,0,116,0,119,bad,HOUCHI,0.051339388
Oon04_Sue_0329_4,2,81,0.680766,0.72227,0.041504,10.70457482,19.525339,-18.8401,-25.5835,-6.7434,36.1591,39.3132,3.1541,1,2.828427125,2.236067977,3.16227766,3,2.236067977,32,40,8,30.875,27.25,-3.625,0,168,0,97,bad,POKA,0.812683497
Oon05_Kob_0329_5,2,15,0.422842,0.424791,0.001949,0.012450965,12.48559653,8.25661,8.02425,-0.23236,43.807,45.2995,1.4925,4.123105626,1,4,6,6.403124237,7.211102551,26,67,41,41.5,43.375,1.875,0,68,0,17,bad,KATACHI,0.895987229
Oon05_Kob_0329_5,2,21,0.42217,0.431958,0.009788,24.42748819,21.16540221,8.76163,8.6576,-0.10403,45.3437,46.5259,1.1822,1,2.236067977,1.414213562,1.414213562,1,2,67,93,26,24.5,24.5,0,0,80,0,118,bad,KATACHI,0.775936881
Oon05_Kob_0329_5,2,31,0.424725,0.440771,0.016046,2.066585358,17.56472697,9.42056,6.75659,-2.66397,42.6679,42.1335,-0.5344,4.123105626,1,4,1,4,4.123105626,27,66,39,39.5,38.125,-1.375,0,217,0,260,bad,CHIISAI,0.685647874
Oon05_Kob_0329_5,2,53,0.498241,0.554915,0.056674,0.032255597,15.11477536,-1.35379,-6.77092,-5.41713,38.6158,38.5484,-0.0674,3.605551275,1,2.828427125,1,3.16227766,2.236067977,49,81,32,32.875,28.125,-4.75,0,129,1,127,bad,SOPPO,0.941251344
Oon05_Kob_0329_5,2,63,0.532929,0.532482,-0.000447,33.49986038,19.67064216,-6.47359,-5.08077,1.39282,32.792,32.9907,0.1987,9.433981132,1.414213562,9.848857802,7,8.246211251,9.486832981,41,69,28,29.625,27.375,-2.25,0,81,0,57,bad,CHIISAI,0.45055039
Oon05_Kob_0329_5,2,75,0.576531,0.64234,0.065809,27.3291317,20.84326934,-10.912,-14.44,-3.528,28.967,28.4813,-0.4857,1,1.414213562,1,8.062257748,8.94427191,8.602325267,41,97,56,49.875,49.125,-0.75,0,88,3,187,bad,KATACHI,0.356803623
Oon06_Sue_0329_6,2,19,0.419996,0.437713,0.017717,3.759358127,16.95872032,9.20135,6.20142,-2.99993,50.3756,48.6232,-1.7524,4.123105626,1,5.099019514,3.16227766,5,5.656854249,47,73,26,61,57.625,-3.375,0,118,0,125,bad,AJIKESHI,0.73080898
Oon06_Sue_0329_6,2,23,0.479117,0.471516,-0.007601,41.78916166,20.37163958,1.83696,2.40035,0.56339,48.6656,45.7706,-2.895,2,1.414213562,1.414213562,2,0,1.414213562,70,80,10,63.875,59.75,-4.125,0,80,0,107,bad,AJIKESHI,0.849789023
Oon06_Sue_0329_6,2,29,0.481532,0.506804,0.025272,11.12976973,20.78196125,0.819859,-1.6612,-2.481059,45.4662,45.1272,-0.339,1,2,2.236067977,8.94427191,8.062257748,7.280109889,30,7,-23,36.25,39.25,3,0,105,1,145,bad,AJIKESHI,0.072546392
Oon06_Sue_0329_6,2,33,0.500146,0.532413,0.032267,18.63440915,19.53587892,-1.33937,-3.98039,-2.64102,45.6718,42.4075,-3.2643,1,1.414213562,1,7.071067812,6.403124237,7.810249676,56,77,21,23.25,24.375,1.125,0,49,0,45,bad,AJIKESHI,0.695127388
Oon06_Sue_0329_6,2,35,0.532413,0.543137,0.010724,7.444170957,18.59316285,-3.98039,-4.26122,-0.28083,42.4075,40.8407,-1.5668,4,1,4.123105626,3.605551275,6.708203932,7.211102551,66,74,8,14.625,15.375,0.75,0,58,0,60,bad,AJIKESHI,0.489920468
Oon06_Sue_0329_6,2,47,0.593808,0.604368,0.01056,1.657889239,18.03342499,-10.0002,-12.0091,-2.0089,38.5243,37.9149,-0.6094,5.099019514,1.414213562,6,1,5,6.08276253,52,81,29,51.25,50.125,-1.125,0,207,1,116,bad,KATACHI,0.495254142
Oon06_Sue_0329_6,2,49,0.604368,0.617923,0.013555,66.73596115,21.52487878,-12.0091,-12.9979,-0.9888,37.9149,38.1252,0.2103,1,1.414213562,1,1,0,1.414213562,71,86,15,51.875,49.625,-2.25,0,40,0,88,bad,KATACHI,0.46741559
Oon06_Sue_0329_6,2,51,0.617923,0.624435,0.006512,31.55560142,20.74109993,-12.9979,-13.5565,-0.5586,38.1252,37.3691,-0.7561,1,1.414213562,1,10,11,10.04987562,60,91,31,44.375,45.625,1.25,0,87,1,144,bad,KATACHI,0.109960396
Oon06_Sue_0329_6,2,77,0.621862,0.606857,-0.015005,2.455812953,18.32665417,-14.3228,-6.84735,7.47545,29.1467,22.7338,-6.4129,4.123105626,2.828427125,6.08276253,10.63014581,7.615773106,9.055385138,26,76,50,96.875,93.625,-3.25,0,214,0,28,bad,KATACHI,0.898089997
Oon06_Sue_0329_6,2,91,0.597729,0.464587,-0.133142,3.490309162,16.73824318,-7.56153,-2.68002,4.88151,22.4078,23.5165,1.1087,2.236067977,5,3.16227766,8,7.280109889,7.615773106,90,99,9,34.75,21.875,-12.875,0,27,1,73,bad,BIBIRI,0.427638803
Oon06_Sue_0329_6,2,93,0.464587,0.602817,0.13823,72.77273486,21.74248532,-2.68002,-10.3295,-7.64948,23.5165,25.1186,1.6021,4.123105626,7.810249676,4.472135955,7.615773106,8.062257748,5.830951895,99,99,0,67.2,57.4,-9.8,0,13,1,78,bad,BIBIRI,0.798819202
Oon07_cho_0329_7,2,11,0.387254,0.3972,0.009946,17.68673589,21.0952207,12.0803,10.9368,-1.1435,46.2761,45.1931,-1.083,1,2.828427125,2.236067977,1,1.414213562,1.414213562,77,90,13,41.125,40,-1.125,0,166,1,249,bad,IKKI,0.912360974
Oon07_cho_0329_7,2,27,0.427789,0.42305,-0.004739,66.24523466,23.48221766,7.62113,8.23626,0.61513,44.7778,45.5624,0.7846,2.236067977,1.414213562,1,2,2.236067977,2.236067977,61,69,8,43.125,36.75,-6.375,0,63,0,31,bad,AJIKESHI,0.466408448
Oon07_cho_0329_7,2,31,0.433097,0.398403,-0.034694,29.80800064,20.80238902,7.46865,10.1353,2.66665,45.7343,43.7929,-1.9414,1,1.414213562,1,4.242640687,3.605551275,5,40,66,26,29.125,26.375,-2.75,1,105,1,221,bad,AJIKESHI,0.815148621
Oon07_cho_0329_7,2,75,0.698037,0.689245,-0.008792,5.305020554,19.12109251,-20.0169,-17.3915,2.6254,37.9507,37.0451,-0.9056,5.830951895,5.385164807,1,10.29563014,8.94427191,10.81665383,54,91,37,57,39,-18,3,229,2,164,bad,AJIKESHI,0.962122472
Oon07_cho_0329_7,2,87,0.577604,0.613166,0.035562,0.583815021,15.31901179,-4.98689,-7.9092,-2.92231,28.9946,31.7795,2.7849,8.246211251,1,8.062257748,8.246211251,11.66190379,12.20655562,22,89,67,78,82.375,4.375,0,32,0,96,bad,IKKI,0.394791087
Oon08_Kob_0329_8,2,9,0.393764,0.395137,0.001373,47.26191161,19.91538757,10.7829,11.0393,0.2564,43.0485,43.3788,0.3303,2,5,3,2,0,5,71,85,14,59,40.125,-18.875,0,95,1,235,bad,IKKI,0.482445237
Oon08_Kob_0329_8,2,21,0.400381,0.410726,0.010345,0.197716096,15.48802242,10.498,9.83556,-0.66244,42.0989,43.7216,1.6227,4.472135955,1,5.385164807,2.236067977,5,6,30,64,34,46.375,47.375,1,0,92,0,128,bad,IKKI,0.900083474
Oon08_Kob_0329_8,2,47,0.419938,0.452327,0.032389,0.621977514,16.55406675,8.80112,3.00733,-5.79379,46.469,41.8102,-4.6588,1,1.414213562,1,2.828427125,2.236067977,2.236067977,52,59,7,40.875,41.875,1,0,74,1,117,bad,KATACHI,0.720711755
Oon08_Kob_0329_8,2,49,0.452327,0.432113,-0.020214,2.313972612,17.55248365,3.00733,4.3493,1.34197,41.8102,42.2949,0.4847,1,2.828427125,2.236067977,1,0,2.828427125,41,73,32,57.375,49.625,-7.75,0,121,1,119,bad,KATACHI,0.451257633
Oon08_Kob_0329_8,2,51,0.432113,0.439354,0.007241,6.249759977,18.73624904,4.3493,4.29178,-0.05752,42.2949,43.0882,0.7933,1,2.828427125,2.236067977,1.414213562,2.236067977,1,57,64,7,53.5,51.75,-1.75,0,408,1,199,bad,KATACHI,0.402653322
Oon08_Kob_0329_8,2,57,0.366653,0.407498,0.040845,32.84716226,19.84616764,9.95264,7.33654,-2.6161,39.4014,37.4211,-1.9803,2,9.486832981,9.055385138,2,0,9.486832981,63,85,22,76.125,66.75,-9.375,0,46,1,128,bad,CHIISAI,0.540623589
Oon08_Kob_0329_8,2,61,0.40452,0.413939,0.009419,9.351485,20.13843135,7.77356,6.35051,-1.42305,38.9749,40.9137,1.9388,1,2.828427125,2.236067977,4,3,5.385164807,41,93,52,51.375,50.75,-0.625,0,40,2,147,bad,KATACHI,0.816231458
Oon08_Kob_0329_8,2,77,0.484452,0.509964,0.025512,42.01472066,21.46569485,5.75064,5.71106,-0.03958,27.4685,28.5391,1.0706,1.414213562,1,1,1,1,0,88,95,7,65.375,62.375,-3,0,42,1,71,bad,KATACHI,0.063318583
Oon08_Kob_0329_8,2,81,0.516036,0.475839,-0.040197,0.280676571,15.67183855,5.50226,3.44084,-2.06142,28.5487,29.2472,0.6985,3.605551275,1,4.472135955,1,4.242640687,5,31,17,-14,25,24,-1,0,91,1,204,bad,POKA,0.939181519
Oon08_Kob_0329_8,2,83,0.475839,0.590005,0.114166,49.32640904,20.77225956,3.44084,-1.27931,-4.72015,29.2472,28.3568,-0.8904,1.414213562,1,1,10.81665383,10.63014581,11.40175425,16,24,8,22.6,14.4,-8.2,0,30,0,75,bad,POKA,0.371792212
Oon08_Kob_0329_8,2,85,0.590005,0.680068,0.090063,2.019128241,16.49857192,-1.27931,-6.3564,-5.07709,28.3568,27.357,-0.9998,4.242640687,1.414213562,4.472135955,11.40175425,7.211102551,7.071067812,36,95,59,54.25,52.625,-1.625,0,76,1,182,bad,HOUCHI,0.829080154
Oon08_Kob_0329_8,2,87,0.680068,0.632457,-0.047611,14.3783075,20.08693262,-6.3564,-5.08322,1.27318,27.357,29.1659,1.8089,2.236067977,1,2.828427125,7.071067812,6.08276253,5.099019514,38,42,4,9.2,10,0.8,0,29,0,21,bad,HOUCHI,0.802031052
Oon09_Sue_0329_9,2,23,0.385892,0.406103,0.020211,11.85198022,19.65976811,12.0083,8.99887,-3.00943,44.989,42.0821,-2.9069,2.828427125,1.414213562,3.16227766,3.16227766,1.414213562,0,67,86,19,65.75,54.375,-11.375,0,208,1,232,bad,POKA,0.92434194
Oon09_Sue_0329_9,2,25,0.406103,0.436174,0.030071,26.55754058,21.25669823,8.99887,6.61162,-2.38725,42.0821,44.353,2.2709,1,1.414213562,1,1,1.414213562,0,45,89,44,51.375,53.25,1.875,0,143,0,185,bad,KATACHI,0.581877981
Oon09_Sue_0329_9,2,47,0.589699,0.618292,0.028593,84.0867016,21.77220569,-12.8575,-15.3554,-2.4979,39.8869,40.5294,0.6425,1,1.414213562,2.236067977,2.236067977,1.414213562,0,69,70,1,65.75,46.25,-19.5,0,211,0,167,bad,KATACHI,0.39338539
Oon09_Sue_0329_9,2,85,0.9367688,0.9534321,0.0166633,32.42601834,19.51415574,-18.8342,-19.4471,-0.6129,16.428,15.6545,-0.7735,1,4.123105626,3.16227766,3.16227766,4.123105626,0,88,96,8,30.5,25.25,-5.25,0,21,1,62,bad,CHIISAI,0.870236166
Oon09_Sue_0329_9,2,93,0.9849281,0.9846781,-0.00025,75.12739844,20.56141578,-20.6702,-20.8953,-0.2251,13.4348,13.9989,0.5641,1,11.40175425,10.44030651,1,0,11.40175425,89,94,5,44.25,37.875,-6.375,0,15,0,82,bad,CHIISAI,0.200566252
Oon10_cho_0329_10,2,13,0.417177,0.42817,0.010993,56.31106011,20.00813036,9.22138,8.3305,-0.89088,44.2161,44.4469,0.2308,1,8.062257748,7.071067812,4.472135955,5.385164807,3.16227766,68,79,11,53.125,36.875,-16.25,2,135,2,152,bad,CHIISAI,0.289330453
Oon10_cho_0329_10,2,21,0.424813,0.41724,-0.007573,86.0558154,23.90508993,7.02795,9.41618,2.38823,40.6885,44.1019,3.4134,1.414213562,2.236067977,3,1.414213562,0,2.236067977,49,55,6,32.875,26.625,-6.25,0,41,0,81,bad,POKA,0.483329423
Oon10_cho_0329_10,2,23,0.41724,0.410983,-0.006257,5.846430427,18.59818991,9.41618,8.71867,-0.69751,44.1019,41.8829,-2.219,2.828427125,1.414213562,3.16227766,2.828427125,0,1.414213562,51,82,31,60,59.25,-0.75,0,63,0,61,bad,AJIKESHI,0.84988797
Oon10_cho_0329_10,2,37,0.501346,0.549519,0.048173,56.63627281,21.77833984,1.16059,-3.94886,-5.10945,43.5163,44.7351,1.2188,1,2.236067977,1.414213562,1,2,1,50,61,11,49.125,46.5,-2.625,0,41,0,109,bad,OTUKIAI,0.167231041
Oon10_cho_0329_10,2,67,0.686884,0.677639,-0.009245,1.392906801,16.46889617,-10.9583,-11.7922,-0.8339,32.3549,32.9029,0.548,3.605551275,7.810249676,4.242640687,7,9.486832981,5,47,85,38,79.375,73.5,-5.875,0,95,0,42,bad,KATACHI,0.389666541
Oon10_cho_0329_10,2,71,0.675399,0.741701,0.066302,1.179791785,16.48976837,-9.79026,-12.805,-3.01474,31.8033,27.2353,-4.568,7.211102551,4.123105626,10.44030651,10.44030651,4.123105626,0,38,98,60,43.375,38,-5.375,0,13,1,224,bad,CHIISAI,0.560911431
Oon10_cho_0329_10,2,79,0.793848,0.827267,0.033419,1.993814376,18.15052535,-17.9711,-13.9689,4.0022,26.2469,21.1724,-5.0745,1,1.414213562,1,1,1.414213562,0,52,98,46,49.375,48.625,-0.75,0,63,1,156,bad,KATACHI,0.150355725
Oon10_cho_0329_10,2,99,0.9523781,0.9503184,-0.0020597,90.30023994,23.71094467,-11.7282,-11.6298,0.0984,9.6237,9.80329,0.17959,1,4.242640687,5,6.32455532,6.708203932,6.708203932,97,98,1,98.375,98.125,-0.25,0,0,0,3,bad,POKA,0.24460376
Oon11_Kob_0329_11,2,31,0.424343,0.387929,-0.036414,64.90531353,21.47736938,6.53982,10.4491,3.90928,40.8852,41.461,0.5758,1.414213562,1,2.236067977,1.414213562,0,1,68,74,6,32.75,32,-0.75,0,88,0,85,bad,AJIKESHI,0.894595719
Oon11_Kob_0329_11,2,39,0.429053,0.407105,-0.021948,1.209303218,18.65839219,6.43985,8.13384,1.69399,39.5043,37.0194,-2.4849,4.123105626,3,1.414213562,10,6.403124237,8.602325267,41,79,38,50,36.5,-13.5,2,203,3,219,bad,SOPPO,0.508981953
