,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,label
2159,4,13,0.018534459,-3.988123621,0.997952334,0.997525247,-0.000427087,55.9693216,50.98368864,-4.985632967,2,0.461598671,0.503378287,-0.041779616,1
2160,2,41,0.001,-6.907755279,0.976146616,0.559582323,-0.416564293,8.455722124,0.987067018,-7.468655106,10.04987562,-0.851187077,-0.757791289,-0.093395788,1
2161,2,107,0.081444725,-2.507830705,0.002214897,0.001359165,-0.000855732,-4.236664391,-5.048607574,-0.811943183,3.605551275,0.995851671,0.995490444,0.000361227,0
2162,4,99,0.007602879,-4.879228308,0.0020227,0.002388913,0.000366213,-15.54385249,-19.79713287,-4.253280383,5.099019514,0.73598955,-0.985469885,1.721459435,0
2163,2,109,0.00190545,-6.263037131,0.001254619,0.001002949,-0.00025167,-4.88272039,-4.690524493,0.192195897,0,0.98076772,0.981728632,-0.000960912,0
2164,2,55,0.077727735,-2.554543135,0.994788859,0.992081557,-0.002707302,27.84957812,21.27793793,-6.571640195,5,0.975265577,-0.703067353,1.67833293,0
2165,4,63,0.019103695,-3.957873522,0.00159594,0.001515414,-8.05E-05,-11.75173582,-13.43355342,-1.681817601,7.810249676,-0.96620277,-0.964206425,-0.001996345,0
2166,2,55,0.001076038,-6.834469398,0.98973128,0.991068553,0.001337272,26.62885916,25.05350681,-1.575352353,0,0.832822578,0.932030168,-0.099207589,0
2167,2,17,0.004319844,-5.444535919,0.993185969,0.991115407,-0.002070562,24.4592069,22.10142347,-2.357783434,5,0.892513491,0.484998189,0.407515302,1
2168,2,31,0.001,-6.907755279,0.982330716,0.964605151,-0.017725565,15.69221793,13.64717938,-2.045038543,5.385164807,0.833167866,0.277424192,0.555743674,1
2169,2,37,0.000840299,-7.081752908,0.017431818,0.010363528,-0.00706829,-12.1535039,-13.91079978,-1.75729588,9.219544457,-0.942468708,0.980372648,-1.922841356,0
2170,3,45,0.001,-6.907755279,0.997473995,0.997447296,-2.67E-05,49.13464091,47.53687947,-1.597761438,1,0.540022995,0.574856115,-0.034833121,0
2171,2,109,0.166480377,-1.79287783,0.998456394,0.998489722,3.33E-05,23.89839878,23.55145455,-0.346944231,0,0.995049976,-0.996271358,1.991321334,0
2172,4,45,0.419911414,-0.867711508,0.986752472,0.988676065,0.001923594,19.55706413,17.50393531,-2.053128818,0,0.574336451,0.489548494,0.084787957,0
2173,4,41,0.000863073,-7.055010826,0.99316446,0.995795497,0.002631037,26.42826766,18.5551008,-7.873166869,5,-0.142463239,0.431541372,-0.574004611,0
2174,2,19,0.001242713,-6.69045861,0.991934497,0.99198159,4.71E-05,23.20163199,22.61008074,-0.591551251,0,-0.0919696,0.858985999,-0.950955598,0
2175,3,53,0.002308366,-6.07121521,0.987510525,0.963696433,-0.023814093,15.50475345,2.058626018,-13.44612743,5.099019514,0.938873019,0.973733401,-0.034860382,0
2176,2,65,0.000813128,-7.114621852,0.979955696,0.953620658,-0.026335038,19.85661872,14.6002178,-5.256400921,3,0.921551111,-0.657857008,1.579408119,0
2177,2,23,0.000844338,-7.076957696,0.989719586,0.990216069,0.000496483,24.32441008,22.23255069,-2.091859386,3.16227766,0.34392806,0.347194416,-0.003266356,0
2178,2,39,0.001363306,-6.597842678,0.995014083,0.992776223,-0.00223786,21.49205377,18.84025535,-2.651798423,5.830951895,0.342851555,0.157635557,0.185215998,0
2179,4,119,0.002548177,-5.972377249,0.002239483,0.002419016,0.000179533,-12.08307566,-12.91026626,-0.827190604,0,0.996746389,-0.998813977,1.995560366,0
2180,4,11,0.001,-6.907755279,0.996098478,0.9960554,-4.31E-05,42.2447863,41.61303431,-0.631751987,0,0.133696568,0.117412921,0.016283647,1
2181,4,49,0.00829151,-4.792523187,0.955848061,0.558514568,-0.397333493,9.270920739,5.037468689,-4.23345205,3.605551275,0.894777711,0.681155284,0.213622427,1
2182,3,89,0.393453419,-0.932792594,0.979698175,0.934098336,-0.045599838,2.903585058,0.612539794,-2.291045264,8.94427191,0.999315864,0.999425142,-0.000109278,0
2183,2,43,0.001064553,-6.845200684,0.009644511,0.006500038,-0.003144473,-10.38923766,-13.98714469,-3.597907032,4.123105626,-0.962874781,-0.955525317,-0.007349464,1
2184,2,17,0.269662052,-1.310585762,0.983323779,0.975950803,-0.007372977,16.59043018,14.07880896,-2.511621219,4.472135955,0.129387906,0.308101834,-0.178713929,0
2185,2,93,0.00163126,-6.418402393,0.005570108,0.004155816,-0.001414292,-5.169118617,-5.070281013,0.098837604,0,0.929607669,-0.985393354,1.915001023,0
2186,4,19,0.005878032,-5.136533315,0.99724997,0.996939476,-0.000310494,43.92202871,40.43901712,-3.483011594,1.414213562,0.32839843,0.424672415,-0.096273985,1
2187,2,45,0.001,-6.907755279,0.987825389,0.953477324,-0.034348065,21.15251,12.04991176,-9.102598241,7.211102551,-0.349160824,0.017808828,-0.366969652,1
2188,2,97,0.007565248,-4.884190111,0.108415188,0.059725798,-0.04868939,-3.213724801,-2.337832111,0.87589269,4.472135955,-0.976247542,0.987517137,-1.963764679,0
2189,2,119,0.003466467,-5.664619453,0.975961277,0.945780522,-0.030180755,4.000978036,3.615811426,-0.38516661,0,0.767241941,-0.982325671,1.749567613,0
2190,2,89,0.001,-6.907755279,0.998344486,0.996302181,-0.002042305,13.32733684,8.392596465,-4.934740375,8.062257748,0.991081829,0.998451124,-0.007369295,1
2191,4,59,0.004942643,-5.309854978,0.006050826,0.002489968,-0.003560857,-4.182915755,-6.543175938,-2.360260182,11.18033989,-0.985436893,-0.977290022,-0.008146871,0
2192,4,41,0.01268083,-4.367663914,0.996804335,0.088854775,-0.90794956,32.10015868,-4.355754742,-36.45591342,5.656854249,-0.79506569,-0.883251632,0.088185942,1
2193,4,19,0.001495664,-6.505185174,0.997901101,0.998097635,0.000196534,71.81085703,69.21447893,-2.596378105,2.236067977,0.413577676,0.088420324,0.325157352,0
2194,2,41,0.05252542,-2.946458041,0.007954188,0.006448422,-0.001505766,-15.21733652,-18.5729209,-3.355584375,8.062257748,-0.941361426,-0.115026541,-0.826334885,0
2195,2,49,0.001,-6.907755279,0.988407283,0.959168125,-0.029239158,20.13809868,10.90788434,-9.230214341,6,-0.051979313,-0.77871501,0.726735696,0
2196,2,91,0.00215558,-6.139695515,0.997714335,0.995651675,-0.00206266,21.15383534,19.79564759,-1.358187742,5.385164807,0.475128268,0.891546204,-0.416417936,0
2197,4,13,0.005255291,-5.248519855,0.998102253,0.997735915,-0.000366337,49.78736512,44.08877438,-5.69859074,7.810249676,0.523175131,0.389253115,0.133922016,0
2198,4,39,0.019819696,-3.921079113,0.992549275,0.990939586,-0.001609688,19.38088204,15.72468858,-3.656193469,2.828427125,0.076931998,-0.465181331,0.542113329,1
2199,2,27,0.00180171,-6.319019327,0.986568879,0.986136574,-0.000432305,19.73626947,19.48767241,-0.248597058,0,-0.212062533,-0.295369942,0.083307409,0
2200,3,55,0.101824254,-2.284506954,0.997353212,0.997313542,-3.97E-05,28.7460279,28.28716137,-0.458866535,0,-0.913706472,-0.771227561,-0.14247891,0
2201,2,105,0.000974881,-6.933195567,0.985894919,0.984998387,-0.000896532,9.636874364,8.745219218,-0.891655146,0,-0.873946937,0.993079367,-1.867026304,0
2202,3,61,0.001237434,-6.694715692,0.997248508,0.998344112,0.001095603,56.77817911,44.42401475,-12.35416436,7,-0.819797527,-0.866063829,0.046266302,0
2203,2,91,0.000905455,-7.007072493,0.997058211,0.99674558,-0.000312631,12.73435474,12.12685102,-0.607503723,0,-0.890482811,0.999508908,-1.889991719,0
2204,2,51,0.023989316,-3.730146711,0.001612916,0.001554696,-5.82E-05,-17.52995611,-18.71751923,-1.187563114,1,0.908959998,0.930029715,-0.021069717,0
2205,4,25,0.001,-6.907755279,0.996809557,0.989890622,-0.006918935,45.65443034,31.74808953,-13.9063408,3.16227766,-0.321341004,-0.367090994,0.04574999,1
2206,2,5,0.001000136,-6.9076195,0.993706632,0.992604077,-0.001102555,25.11656553,22.29741607,-2.819149457,8.062257748,-0.592550126,0.271953732,-0.864503857,0
2207,2,49,0.034501646,-3.366748254,0.982290581,0.980358378,-0.001932203,20.87540091,20.47329119,-0.402109725,0,0.815641134,0.690610333,0.1250308,0
2208,2,51,0.006374011,-5.055526366,0.994313414,0.994297862,-1.56E-05,20.02471636,20.04872383,0.024007469,0,0.983312053,0.010913889,0.972398164,0
2209,2,75,0.009172244,-4.691573312,0.995996431,0.995784848,-0.000211583,11.27221308,8.843016349,-2.429196735,2.236067977,0.999599058,0.99960631,-7.25E-06,0
2210,4,83,0.000629797,-7.370113112,0.004682743,0.00348792,-0.001194823,-30.66919414,-57.13430472,-26.46511058,3.16227766,0.909424205,-0.884869813,1.794294019,1
2211,2,27,0.00735284,-4.912668625,0.995788596,0.994498788,-0.001289808,22.15524637,21.48793518,-0.667311187,6.708203932,0.923004085,0.144933152,0.778070933,0
2212,2,51,0.000720202,-7.235978518,0.014612021,0.00605706,-0.00855496,-17.04065254,-25.10101827,-8.06036573,3.605551275,-0.22430759,0.978884871,-1.203192461,1
2213,4,87,0.000778453,-7.158201994,0.001934464,0.001589516,-0.000344949,-19.82127432,-22.0800556,-2.258781277,3.16227766,-0.186666582,0.973337285,-1.160003866,1
2214,2,83,0.003841847,-5.561802112,0.992396156,0.991793192,-0.000602964,8.868850797,4.216290155,-4.652560642,6.32455532,-0.986533077,-0.991953693,0.005420616,0
2215,2,49,0.001900372,-6.265705634,0.991137699,0.991147369,9.67E-06,35.64890104,21.10411003,-14.54479102,2,-0.565191952,0.915505501,-1.480697454,1
2216,2,99,0.003876002,-5.552951119,0.002860299,0.003885281,0.001024982,-4.159250507,-4.403165025,-0.243914518,3,-0.999497657,0.999724594,-1.999222251,0
2217,3,65,0.004851708,-5.328424528,0.880787768,0.891008529,0.010220761,2.257583869,1.630037265,-0.627546604,11.70469991,0.982546169,0.012137814,0.970408355,0
2218,4,11,0.001,-6.907755279,0.997767935,0.997835608,6.77E-05,60.44153678,55.61511631,-4.826420475,2.828427125,0.521274048,-0.178964747,0.700238796,1
2219,2,79,0.01807797,-4.013061234,0.984573703,0.980870889,-0.003702815,4.811745062,4.140948963,-0.670796099,0,0.940494738,-0.983827721,1.924322459,0
2220,2,79,0.902312875,-0.102793951,0.954254755,0.834289173,-0.119965582,6.807569975,2.830955629,-3.976614346,8.602325267,0.998460987,-0.956278202,1.954739188,1
2221,4,99,0.002889394,-5.846708386,0.99330531,0.997753373,0.004448062,17.15249002,14.79714726,-2.35534276,1,0.730298527,-0.997445579,1.727744106,0
2222,4,15,0.002686674,-5.919451279,0.997248972,0.996966337,-0.000282634,48.13635829,42.36657242,-5.769785867,3.16227766,0.378871385,-0.003784847,0.382656231,0
2223,2,59,0.01240521,-4.389638719,0.995244811,0.996030923,0.000786112,23.79297235,22.13750688,-1.655465463,1,0.977021127,0.915275183,0.061745944,0
2224,2,11,0.001,-6.907755279,0.992918956,0.992899574,-1.94E-05,22.59390166,22.56198043,-0.031921228,0,0.30038077,0.442092604,-0.141711835,0
2225,2,91,0.008456533,-4.772816019,0.031513519,0.011135411,-0.020378108,-4.266798128,-6.964625336,-2.697827208,6.403124237,-0.020411629,0.014540813,-0.034952442,1
2226,2,57,0.001468176,-6.52373445,0.002596312,0.001200678,-0.001395633,-16.54193873,-20.77826043,-4.236321691,5.385164807,-0.979033525,-0.999541921,0.020508397,1
2227,4,75,0.001167579,-6.75282253,0.001775083,0.001803237,2.82E-05,-8.235484616,-8.348035603,-0.112550987,5.099019514,-0.991882239,0.998431014,-1.990313253,0
2228,4,39,0.001031754,-6.87649528,0.996427832,0.989880482,-0.00654735,22.7554534,15.29107841,-7.464374995,6.708203932,-0.419339265,-0.697712518,0.278373253,0
2229,3,43,0.001185491,-6.737598161,0.426047073,0.334662081,-0.091384993,-1.784779206,-3.838910857,-2.054131651,1.414213562,0.875167967,0.888051843,-0.012883876,0
2230,2,35,0.006168069,-5.088369404,0.995845183,0.995241567,-0.000603616,24.63534419,18.39138559,-6.2439586,4,0.272333019,0.979388463,-0.707055444,1
2231,4,9,0.000960278,-6.948287212,0.998261442,0.998044895,-0.000216547,64.52146507,58.54118778,-5.980277293,9.899494937,0.4552115,0.445688795,0.009522705,0
2232,3,33,0.442784011,-0.814673187,0.995502428,0.995441096,-6.13E-05,46.39763588,45.86272974,-0.534906142,0,0.191493957,0.10754617,0.083947787,0
2233,4,35,0.00067613,-7.299125189,0.99433551,0.989930943,-0.004404566,56.72593024,43.11091418,-13.61501606,2.828427125,0.873389233,0.871799344,0.001589889,1
2234,2,79,0.375463367,-0.979594372,0.003065965,0.002443304,-0.000622661,-9.192875701,-10.66917592,-1.476300216,11.04536102,0.99014523,0.996715033,-0.006569803,0
2235,4,39,0.00091466,-6.996958538,0.995387135,0.976524472,-0.018862663,15.82168546,7.406518132,-8.415167323,7.810249676,-0.529510279,-0.016704619,-0.51280566,0
2236,4,69,0.004192028,-5.474570717,0.315509739,0.238745839,-0.0767639,-3.499973754,-2.173976807,1.325996946,0,0.90725191,0.777374311,0.129877599,0
2237,2,23,0.000865971,-7.051658969,0.927077745,0.915922452,-0.011155293,12.76199507,12.48491109,-0.277083984,4.242640687,0.326190626,-0.455709514,0.78190014,0
2238,2,31,0.105644934,-2.247671488,0.995358344,0.994434621,-0.000923723,25.53313914,22.62320194,-2.909937202,10.63014581,-0.271707526,-0.139423406,-0.13228412,1
2239,4,83,0.001322014,-6.628598577,0.014057346,0.003175681,-0.010881664,-1.841718731,-3.739972908,-1.898254177,6.708203932,0.985827016,0.978487017,0.00734,1
2240,2,51,0.028631005,-3.553265042,0.722840478,0.615031554,-0.107808924,2.791320054,1.042918064,-1.748401991,1.414213562,0.621812757,-0.227482369,0.849295126,1
2241,2,103,0.020568151,-3.884011466,0.00202571,0.001991963,-3.37E-05,-5.827341947,-5.888093793,-0.060751845,0,0.73182834,-0.99705228,1.72888062,0
2242,2,9,0.000898576,-7.014698825,0.993460927,0.992895458,-0.000565469,25.31796748,22.35490907,-2.963058418,2.828427125,0.448390015,0.566807654,-0.118417639,0
2243,3,57,0.001802834,-6.318395546,0.997294463,0.997233142,-6.13E-05,33.87908845,32.50212505,-1.376963403,0,0.996653316,0.930816553,0.065836763,0
2244,4,25,0.000977243,-6.930774913,0.99709853,0.997074012,-2.45E-05,49.52029263,48.37479896,-1.14549367,0,0.549811518,-0.774513195,1.324324713,0
2245,4,15,0.000882294,-7.032984861,0.997026029,0.997074454,4.84E-05,48.1346807,44.11215596,-4.022524744,4.242640687,-0.055368791,0.076829465,-0.132198256,0
2246,2,41,0.15718168,-1.850352944,0.974798028,0.880844046,-0.093953982,12.13972784,9.069310031,-3.070417811,6.32455532,0.419190168,0.420253578,-0.00106341,1
2247,2,45,0.003426401,-5.676244856,0.994292461,0.993873002,-0.000419459,30.98965516,30.1124979,-0.87715726,0,-0.21858353,-0.626515978,0.407932448,0
2248,3,73,0.001,-6.907755279,0.998279732,0.999085356,0.000805624,47.06061174,43.58693169,-3.473680048,7.280109889,-0.445528999,-0.050750658,-0.394778342,1
2249,2,31,0.000920584,-6.990501908,0.987266401,0.976335758,-0.010930643,19.7503026,15.75535204,-3.994950555,1,0.565999427,-0.418428142,0.984427569,0
2250,2,49,0.006810694,-4.989261255,0.524065537,0.523543808,-0.000521729,-0.762195777,-0.79173408,-0.029538303,0,0.800656618,0.604541933,0.196114684,0
2251,2,103,0.001217813,-6.710698558,0.973754993,0.971586189,-0.002168804,11.7498682,7.280514125,-4.46935407,7.280109889,-0.992931737,0.657490726,-1.650422462,0
2252,4,85,0.000995716,-6.912048752,0.9963051,0.996748896,0.000443795,11.29129867,10.93010303,-0.361195635,0,0.336128033,-0.98043941,1.316567443,0
2253,2,35,0.001025644,-6.882434784,0.975571504,0.967505684,-0.00806582,14.17402637,11.58749292,-2.586533454,1.414213562,0.913810574,0.894727999,0.019082575,0
2254,4,53,0.003582798,-5.6316113,0.076502841,0.020539574,-0.055963267,-12.19727607,-29.6827901,-17.48551403,7.615773106,0.90669785,0.663478542,0.243219308,0
2255,2,35,0.00790288,-4.840528004,0.018742947,0.016847152,-0.001895795,-12.01317486,-12.23605399,-0.222879122,10.04987562,-0.847370094,-0.758995434,-0.08837466,0
2256,2,121,0.170974076,-1.766243338,0.003930684,0.003325236,-0.000605448,-2.941125878,-3.188701842,-0.247575964,5.099019514,0.999255687,0.999280948,-2.53E-05,0
2257,4,85,0.001,-6.907755279,0.001576289,0.001157375,-0.000418914,-32.39413064,-53.5370086,-21.14287796,2.828427125,-0.406382226,0.108996984,-0.515379209,1
2258,2,63,0.005725542,-5.162818128,0.997308887,0.996779883,-0.000529004,23.90867986,21.86714081,-2.041539055,11.04536102,0.963009088,0.60128323,0.361725858,1
2259,4,69,0.44776687,-0.803482561,0.995222405,0.995526833,0.000304428,7.648545015,7.405712808,-0.242832207,0,-0.45551419,-0.909463452,0.453949263,0
2260,4,33,0.000589826,-7.435682834,0.994179776,0.992448969,-0.001730807,40.46658999,33.98774444,-6.478845551,6.32455532,-0.040983843,0.236133948,-0.277117791,1
2261,4,89,0.379496902,-0.968908845,0.005950235,0.004099673,-0.001850562,-10.50044332,-11.23729206,-0.736848736,6.32455532,-0.597477604,-0.865200674,0.26772307,0
2262,2,55,0.0019193,-6.255794953,0.995234384,0.994997404,-0.00023698,20.82877757,20.46477107,-0.364006495,0,0.79377997,0.83052376,-0.03674379,0
2263,3,57,0.001,-6.907755279,0.017094782,0.008031477,-0.009063305,-19.82351446,-21.69839492,-1.874880459,1,-0.507869753,0.381549181,-0.889418935,1
2264,3,33,0.001,-6.907755279,0.99576062,0.995383731,-0.000376889,33.52820973,22.17795827,-11.35025145,3.16227766,0.871124479,-0.854319828,1.725444308,1
2265,2,19,0.001,-6.907755279,0.995645162,0.993603564,-0.002041598,29.01855,22.74322317,-6.275326832,1.414213562,0.762502026,0.925284711,-0.162782685,1
2266,2,49,0.002410295,-6.028006248,0.988970746,0.930775033,-0.058195713,21.7450238,16.37753113,-5.367492674,1.414213562,-0.302349561,-0.346243492,0.043893932,0
2267,4,113,0.002213607,-6.113132143,0.000286453,0.000311017,2.46E-05,-29.0218632,-29.3245112,-0.302648,4.472135955,-0.999889691,0.997963981,-1.997853671,0
2268,2,71,0.000576987,-7.457690739,0.99340595,0.952617733,-0.040788216,14.10551294,3.411754149,-10.69375879,7.810249676,0.997786365,0.998231956,-0.000445591,1
2269,2,75,0.005048209,-5.288721778,0.980917079,0.978136502,-0.002780577,2.68490751,2.527949467,-0.156958043,11.18033989,-0.975286341,0.90663154,-1.88191788,0
2270,4,101,0.020803127,-3.872651946,0.002429969,0.001720108,-0.000709861,-19.11183225,-35.20692303,-16.09509078,1,-0.924647121,-0.999226202,0.074579081,0
2271,2,49,0.001181032,-6.741366709,0.845046125,0.771302941,-0.073743185,5.10446261,3.270964405,-1.833498205,4,0.68907793,-0.849326283,1.538404213,1
2272,4,61,0.018803136,-3.973731592,0.048305374,0.038780389,-0.009524985,-28.63507262,-28.68657797,-0.05150536,2.236067977,-0.882353962,-0.180291469,-0.702062493,1
2273,2,93,0.001,-6.907755279,0.941986986,0.934671027,-0.007315958,3.895615485,5.847968261,1.952352776,8.062257748,-0.814460335,-0.858159542,0.043699207,1
2274,2,11,0.004783938,-5.342491186,0.991045448,0.987889356,-0.003156092,19.93105999,18.09579575,-1.83526424,6.403124237,0.190746656,0.836143344,-0.645396688,1
2275,2,33,0.001008102,-6.89968549,0.993941585,0.993810993,-0.000130591,20.36610703,20.08509671,-0.281010321,0,0.95101411,-0.669188705,1.620202815,0
2276,2,77,0.001007813,-6.899972267,0.963285342,0.960229817,-0.003055525,3.913444648,3.374976731,-0.538467917,0,0.989717709,0.998710057,-0.008992348,0
2277,2,95,0.001,-6.907755279,0.994544051,0.995722415,0.001178363,16.90140032,16.39792026,-0.503480058,0,-0.742465804,0.99951971,-1.741985514,0
2278,2,59,0.006527616,-5.03171346,0.625765122,0.361096505,-0.264668617,0.173693686,-1.410212831,-1.583906517,3.605551275,-0.969049797,-0.622273461,-0.346776336,0
2279,2,73,0.001,-6.907755279,0.792966739,0.793308713,0.000341974,3.202964509,3.152888112,-0.050076397,0,-0.698770942,-0.549031497,-0.149739444,0
2280,2,91,0.001,-6.907755279,0.02867189,0.014135254,-0.014536636,-3.022145477,-3.114964203,-0.092818726,9.219544457,0.999141354,0.335551365,0.663589989,0
2281,4,41,0.000912048,-6.999817895,0.910978662,0.61244536,-0.298533301,10.35568798,3.035826947,-7.319861033,2,0.731492268,0.846302506,-0.114810238,0
2282,3,61,0.002957866,-5.823287196,0.997444218,0.997902561,0.000458343,30.42644052,29.20704645,-1.219394076,4.472135955,-0.46536995,-0.982910269,0.517540318,0
2283,2,43,0.000751091,-7.193983364,0.755202151,0.746284892,-0.008917259,5.348156339,5.917313505,0.569157166,0,0.22919429,-0.33290518,0.56209947,1
2284,4,43,0.001380491,-6.585315995,0.993810231,0.752511421,-0.24129881,57.62626824,2.795977197,-54.83029104,1,0.950826155,-0.996135833,1.946961988,1
2285,2,63,0.033408009,-3.398959632,0.968274523,0.894480146,-0.073794377,3.781187739,1.658241249,-2.12294649,1,0.995179404,0.047465627,0.947713777,0
2286,4,105,0.313276857,-1.160667952,0.000333217,0.000325334,-7.88E-06,-29.00585263,-29.21644826,-0.210595628,0,-0.999861187,0.992508874,-1.992370061,0
2287,3,37,0.209202781,-1.564451252,0.994809126,0.992026758,-0.002782368,17.07200675,16.05243744,-1.019569306,4.123105626,0.876406881,-0.762317755,1.638724635,1
2288,2,69,0.001,-6.907755279,0.196504347,0.026591089,-0.169913258,-3.129541646,-4.88360108,-1.754059434,11.04536102,0.614676768,0.950315084,-0.335638316,1
2289,4,45,0.005430417,-5.215739327,0.004652383,0.004664845,1.25E-05,-24.34482162,-24.52167739,-0.176855764,0,0.717675911,0.943370141,-0.22569423,0
2290,4,43,0.00112744,-6.787805895,0.990606115,0.990254346,-0.000351769,30.79159278,24.22725981,-6.564332966,6.32455532,0.109026263,-0.03962387,0.148650133,0
2291,2,41,0.023353299,-3.757017015,0.994451518,0.989653661,-0.004797858,19.29001815,10.96647351,-8.323544643,9.055385138,-0.533699421,-0.819548642,0.285849221,0
2292,2,1,0.061468184,-2.789235571,0.994162763,0.994146908,-1.59E-05,26.90179026,25.08612604,-1.815664211,8.485281374,0.802136541,0.228964359,0.573172182,0
2293,2,55,0.00109702,-6.815157447,0.94237693,0.879985439,-0.062391491,7.91130412,7.333047726,-0.578256394,1,-0.637331721,-0.843043829,0.205712109,0
2294,2,57,0.001,-6.907755279,0.990180019,0.988687817,-0.001492202,7.443562736,6.904691373,-0.538871363,0,0.960805378,0.966615476,-0.005810098,1
2295,4,55,0.059271324,-2.825629658,0.00520183,0.004288601,-0.000913229,-9.029862967,-13.28014137,-4.250278407,3.605551275,0.863636317,-0.707772993,1.571409309,0
2296,4,11,0.000858228,-7.060641083,0.997716086,0.997333212,-0.000382875,56.65540666,50.86728298,-5.788123678,5.656854249,0.40087471,0.253834054,0.147040657,0
2297,2,63,0.897051156,-0.108642389,0.819111691,0.806956329,-0.012155362,5.866518824,8.947445268,3.080926444,0,-0.281262736,-0.968299064,0.687036327,0
2298,2,39,0.001793104,-6.323807153,0.817034497,0.689160944,-0.127873553,5.877637635,2.437672121,-3.439965514,3.16227766,-0.503255673,0.903530218,-1.406785891,0
2299,2,13,0.001,-6.907755279,0.994316329,0.994208954,-0.000107375,30.40832372,28.59264567,-1.815678054,11.3137085,0.25619671,0.272140354,-0.015943644,1
2300,2,15,0.001,-6.907755279,0.993138852,0.986969726,-0.006169126,26.41033489,21.59203706,-4.81829783,1.414213562,0.763764983,0.289473618,0.474291365,0
2301,2,31,0.001,-6.907755279,0.988386551,0.987602023,-0.000784529,18.03007339,17.74020984,-0.289863551,0,-0.722118269,-0.101646253,-0.620472016,1
2302,2,25,0.000976654,-6.931377873,0.980571729,0.964224007,-0.016347722,16.60863411,13.6755317,-2.933102411,2,-0.001560939,0.452631763,-0.454192702,1
2303,2,29,0.004753766,-5.348818109,0.994557075,0.991853841,-0.002703234,21.94616908,16.88465493,-5.061514155,3,0.565082476,-0.248195768,0.813278244,0
2304,2,107,0.001057322,-6.852016404,0.00039248,0.000385841,-6.64E-06,-5.226588841,-5.482446414,-0.255857573,0,0.999902303,-0.999963912,1.999866215,0
2305,4,95,0.000859948,-7.058639119,0.995124848,0.997768405,0.002643557,10.47179188,10.25153228,-0.220259601,0,-0.993797364,0.997144543,-1.990941907,0
2306,4,21,0.008680766,-4.746645561,0.997717315,0.997687592,-2.97E-05,46.26568356,43.93070634,-2.334977216,8.602325267,0.991150854,-0.342918082,1.334068936,0
2307,2,121,0.001387885,-6.579974472,0.00043781,0.000485078,4.73E-05,-7.439412711,-8.039292888,-0.599880177,3.605551275,-0.401701778,0.232728466,-0.634430244,0
2308,2,35,0.246341422,-1.40103681,0.996283968,0.996181395,-0.000102573,27.36437141,27.24517395,-0.119197464,0,-0.74359288,0.624948214,-1.368541094,0
2309,4,13,0.000825934,-7.098995555,0.996943528,0.996902072,-4.15E-05,42.04842528,41.01410562,-1.034319655,2,0.01474349,0.924012228,-0.909268738,0
2310,3,39,0.000886891,-7.027788296,0.996373634,0.996368401,-5.23E-06,25.80187931,24.54397666,-1.257902643,0,0.871137281,0.665776371,0.20536091,0
2311,2,33,0.001,-6.907755279,0.992963522,0.987071597,-0.005891925,21.31511008,15.16723189,-6.147878197,5,0.842594074,0.24109639,0.601497684,1
2312,2,53,0.036115851,-3.321023417,0.988093883,0.986878442,-0.001215441,15.31702408,11.26149304,-4.055531046,4.472135955,0.861108472,0.638587431,0.222521041,0
2313,4,35,0.001409392,-6.564596551,0.998340957,0.997897869,-0.000443088,57.48888153,49.09509548,-8.393786048,3.16227766,0.601426934,0.966827127,-0.365400193,0
2314,3,45,0.000639928,-7.354155645,0.347110118,0.103230599,-0.243879519,-3.756511463,-10.28370603,-6.527194568,5.099019514,-0.903248067,0.050567708,-0.953815775,1
2315,2,31,0.001325489,-6.625973727,0.982432768,0.979064292,-0.003368476,13.29923978,11.09739657,-2.20184321,7.280109889,0.24993659,0.694691251,-0.444754661,0
2316,2,21,0.001,-6.907755279,0.984389035,0.962800444,-0.021588591,16.76745405,11.78117801,-4.986276039,5.099019514,0.83520849,0.006448844,0.828759646,1
2317,2,41,0.001007524,-6.900259358,0.9952054,0.995347434,0.000142034,25.69619234,21.63276241,-4.063429936,5.385164807,0.34436171,0.155945531,0.18841618,0
2318,4,31,0.001147045,-6.770565958,0.997514022,0.997654153,0.000140131,74.05980503,70.52353763,-3.5362674,2.236067977,-0.053949425,0.719865263,-0.773814688,0
2319,2,5,0.001,-6.907755279,0.993113417,0.993113318,-9.81E-08,25.6305289,25.24335272,-0.38717618,0,0.384740785,0.286091206,0.098649579,0
2320,2,53,0.010097843,-4.595433476,0.858271338,0.457718335,-0.400553003,4.765722533,-1.904096035,-6.669818568,4.123105626,0.898741142,0.99286696,-0.094125818,1
2321,3,29,0.001063392,-6.846291122,0.995926133,0.994121153,-0.00180498,35.45019324,27.58442108,-7.865772165,5,0.608681413,0.585217064,0.023464349,1
2322,2,51,0.001,-6.907755279,0.988168356,0.974835119,-0.013333237,8.549856614,5.769911921,-2.779944694,8.602325267,0.935014021,0.948536314,-0.013522293,0
2323,2,43,0.001076696,-6.833858642,0.861129489,0.724761017,-0.136368472,11.06217141,5.018569032,-6.043602382,5.830951895,0.891718012,0.902615028,-0.010897016,1
2324,4,75,0.00252349,-5.982112325,0.372274654,0.008860962,-0.363413692,-4.216976994,-21.94660874,-17.72963175,1,-0.794661999,-0.928166676,0.133504677,1
