name,move,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,label
Sat05_Kob_0301_3,67,0.987723067,0.93491003,-0.052813037,38.48924331,9.009046277,-29.48019704,0
Sat06_Sue_0301_4,15,0.999654477,0.999488583,-0.000165894,41.67045432,37.69198492,-3.978469393,0
Sat06_Sue_0301_4,55,0.998118562,0.997535884,-0.000582677,19.87368183,14.82671014,-5.046971689,0
Sat06_Sue_0301_4,27,0.999471306,0.9993581,-0.000113206,40.24541701,35.93335987,-4.312057145,0
Sat06_Sue_0301_4,73,0.998587907,0.996714943,-0.001872964,20.4613628,13.79783094,-6.663531862,0
Sat06_Sue_0301_4,99,0.997500565,0.992869262,-0.004631303,10.66953055,4.721381633,-5.948148917,0
Sat06_Sue_0301_4,25,0.99951092,0.999415731,-9.52E-05,40.21497806,36.7423394,-3.472638658,0
Sat06_Sue_0301_4,95,0.997423761,0.990119382,-0.007304378,14.60052424,8.531310615,-6.069213628,0
Sat07_cho_0302_1,71,0.003266043,0.005057228,0.001791186,-6.674267577,-10.22030425,-3.546036676,0
Sat07_cho_0302_1,41,0.988971104,0.811662324,-0.17730878,17.78258262,4.788816902,-12.99376571,0
Sat07_cho_0302_1,55,0.321384667,0.02727129,-0.294113377,-1.534401723,-10.79609358,-9.261691856,0
Sat07_cho_0302_1,25,0.998804568,0.998115473,-0.000689095,32.34858997,27.45943707,-4.889152894,0
Sat07_cho_0302_1,57,0.027909242,0.006346159,-0.021563083,-8.168884738,-18.83035527,-10.66147054,0
Sat07_cho_0302_1,23,0.999361309,0.998772379,-0.000588929,36.98956679,31.56264834,-5.426918442,0
Sat07_cho_0302_1,15,0.99962193,0.999483824,-0.000138106,40.61473478,37.04105877,-3.573676009,0
Sat07_cho_0302_1,13,0.999622587,0.9995843,-3.83E-05,40.29576231,38.54096338,-1.754798929,0
Sat07_cho_0302_1,89,0.001796013,0.00116338,-0.000632632,-5.496267904,-7.14801319,-1.651745287,0
Sat07_cho_0302_1,95,0.001441543,0.000918813,-0.00052273,-5.019901454,-7.011976124,-1.992074669,0
Sat08_Kob_0302_2,51,0.998939192,0.994124511,-0.004814681,55.67607753,17.46668035,-38.20939718,0
Sat08_Kob_0302_2,97,0.002544032,0.00431711,0.001773079,-4.119684413,-6.20048004,-2.080795627,0
Sat08_Kob_0302_2,43,0.999126611,0.999153891,2.73E-05,44.92988569,44.11365641,-0.816229282,0
Sat08_Kob_0302_2,35,0.999188001,0.999259326,7.13E-05,40.64865055,39.88604022,-0.762610325,0
Sat08_Kob_0302_2,47,0.999087652,0.999244992,0.00015734,48.4815499,46.5254823,-1.956067603,0
Sat08_Kob_0302_2,21,0.999572168,0.999540141,-3.20E-05,38.66064705,38.15910237,-0.501544679,0
Sat08_Kob_0302_2,59,0.993255613,0.843432409,-0.149823204,14.06476001,3.345197461,-10.71956255,0
Sat09_Sue_0302_3,49,0.995818809,0.987144504,-0.008674305,14.66153516,9.591221425,-5.070313737,0
Sat09_Sue_0302_3,99,0.997075675,0.996236107,-0.000839568,13.74933762,8.830651745,-4.918685878,0
Sat09_Sue_0302_3,39,0.994383,0.995763563,0.001380563,20.70533895,16.38761813,-4.317720818,0
Sat09_Sue_0302_3,57,0.986927771,0.977161137,-0.009766634,12.09746641,6.495356844,-5.602109563,0
Sat09_Sue_0302_3,17,0.999640651,0.999441135,-0.000199516,40.48943232,32.68555033,-7.803881988,0
Sat09_Sue_0302_3,89,0.999199287,0.997979087,-0.0012202,18.77617199,12.84818299,-5.927988999,0
Sat09_Sue_0302_3,23,0.999210275,0.998867836,-0.000342438,33.96711828,25.45893292,-8.508185351,0
Sat10_cho_0302_4,69,0.002082446,0.002416072,0.000333626,-23.13688121,-26.21637579,-3.079494575,0
Sat10_cho_0302_4,35,0.99854389,0.989342462,-0.009201428,30.46424649,18.62305229,-11.8411942,0
Sat10_cho_0302_4,43,0.952310187,0.921357599,-0.030952588,15.83050435,13.36460362,-2.465900726,0
Sat10_cho_0302_4,21,0.999645259,0.999479874,-0.000165385,44.94768004,39.29459716,-5.653082884,0
Sat10_cho_0302_4,57,0.619875521,0.058287847,-0.561587674,2.098220563,-12.98570579,-15.08392635,0
Sat10_cho_0302_4,27,0.999520227,0.999268933,-0.000251293,43.43405409,38.0635687,-5.370485392,0
Sat10_cho_0302_4,93,0.000875239,0.000594235,-0.000281004,-33.06969578,-54.2292877,-21.15959192,0
Sat10_cho_0302_4,95,0.000667356,0.00054822,-0.000119136,-53.30090011,-58.29059126,-4.989691152,0
Sat10_cho_0302_4,83,0.004938265,0.001775888,-0.003162378,-24.18444487,-29.85166472,-5.667219848,0
Sat11_Kob_0303_1,97,0.000467211,0.000502634,3.54E-05,-36.19279217,-39.13017394,-2.937381767,0
Sat11_Kob_0303_1,17,0.999373103,0.999289191,-8.39E-05,37.3422202,34.48967015,-2.852550044,0
Sat11_Kob_0303_1,65,0.002197678,0.001427426,-0.000770253,-13.1918266,-19.76957244,-6.577745844,0
Sat11_Kob_0303_1,39,0.999001134,0.99560684,-0.003394294,46.40716655,31.64909099,-14.75807556,0
Sat11_Kob_0303_1,51,0.996882381,0.769693355,-0.227189026,58.17217276,2.239058616,-55.93311414,0
Sat11_Kob_0303_1,89,0.004468967,0.001097431,-0.003371535,-13.10795567,-36.74543577,-23.6374801,0
Sat11_Kob_0303_1,63,0.002479494,0.001680272,-0.000799222,-13.13441038,-18.31477072,-5.180360341,0
Sat11_Kob_0303_1,15,0.99963574,0.999382375,-0.000253366,38.93621015,35.64164219,-3.294567966,0
Sat11_Kob_0303_1,53,0.768690118,0.014604175,-0.754085943,2.214788559,-9.099331552,-11.31412011,0
Sat12_Sue_0303_2,73,0.023185061,0.011034965,-0.012150096,-19.26506071,-28.97840442,-9.713343708,0
Sat12_Sue_0303_2,71,0.054086748,0.018272062,-0.035814686,-19.29718555,-19.88190897,-0.584723413,0
Sat12_Sue_0303_2,13,0.999671186,0.999612184,-5.90E-05,42.72172095,41.13260809,-1.589112858,0
Sat12_Sue_0303_2,41,0.997856938,0.995251364,-0.002605574,36.84580762,29.47826662,-7.367541007,0
Sat12_Sue_0303_2,75,0.004821914,0.005540077,0.000718163,-16.67953246,-35.71436997,-19.03483751,0
Sat12_Sue_0303_2,69,0.043387486,0.040147582,-0.003239904,-21.03969883,-23.0310822,-1.991383373,0
Sat12_Sue_0303_2,61,0.784270319,0.280038898,-0.504231421,6.051283172,-2.587500587,-8.638783759,0
Sat12_Sue_0303_2,29,0.999640535,0.999199624,-0.000440911,50.22312934,41.80472292,-8.41840642,0
Sat12_Sue_0303_2,55,0.995615316,0.885253886,-0.11036143,25.01868174,6.868015524,-18.15066621,0
Sat12_Sue_0303_2,97,0.00099879,0.000498606,-0.000500184,-67.68880343,-75.30151928,-7.612715851,0
Sat12_Sue_0303_2,39,0.999365872,0.998021922,-0.00134395,47.96369441,34.93226195,-13.03143246,0
Sat12_Sue_0303_2,77,0.008811158,0.003536662,-0.005274496,-24.81755546,-40.97136431,-16.15380885,0
Sat13_cho_0303_3,35,0.998630805,0.991564873,-0.007065933,38.10341355,25.61959487,-12.48381868,0
Sat13_cho_0303_3,61,0.003211206,0.00197945,-0.001231756,-28.303164,-30.93066909,-2.627505087,0
Sat13_cho_0303_3,43,0.108953093,0.016337371,-0.092615722,-10.32545861,-20.38196106,-10.05650246,0
Sat13_cho_0303_3,29,0.999101351,0.99906157,-3.98E-05,38.84235239,38.23219708,-0.610155302,0
Sat13_cho_0303_3,33,0.999314211,0.990157436,-0.009156775,42.21381658,22.78654156,-19.42727502,0
Sat13_cho_0303_3,97,0.001356536,0.000914812,-0.000441724,-34.56740883,-37.31117236,-2.743763532,0
Sat13_cho_0303_3,73,0.001507919,0.001080252,-0.000427666,-29.63042184,-35.30771372,-5.67729188,0
Sat14_Kob_0303_4,69,0.971418174,0.71903748,-0.252380693,3.451570833,1.313885005,-2.137685828,0
Sat14_Kob_0303_4,13,0.999635647,0.999380839,-0.000254809,40.68822324,35.02645081,-5.661772431,0
Sat14_Kob_0303_4,73,0.956299554,0.482126209,-0.474173344,3.755428005,0.402535862,-3.352892142,0
Sat14_Kob_0303_4,61,0.99665327,0.985257889,-0.011395381,23.81791784,7.534459304,-16.28345854,0
Sat14_Kob_0303_4,17,0.999272926,0.999222462,-5.05E-05,37.25354756,36.37707137,-0.876476192,0
Sat14_Kob_0303_4,91,0.02477543,0.003994304,-0.020781126,-1.692033608,-3.866557248,-2.174523639,0
Sat14_Kob_0303_4,47,0.997025764,0.99660429,-0.000421474,24.87885226,18.15232315,-6.726529106,0
Sat14_Kob_0303_4,87,0.017535666,0.004807025,-0.012728642,-2.420387098,-3.820988194,-1.400601095,0
Sat15_Sue_0304_1,83,0.309026684,0.011746583,-0.297280101,-3.755040445,-22.06834399,-18.31330354,0
Sat15_Sue_0304_1,53,0.542644074,0.407758956,-0.134885119,1.021135367,-0.831806862,-1.852942229,0
Sat15_Sue_0304_1,89,0.010616657,0.005185053,-0.005431604,-20.32076226,-35.23253966,-14.9117774,0
Sat15_Sue_0304_1,29,0.998762225,0.998423769,-0.000338456,32.20187242,28.53274662,-3.6691258,0
Sat15_Sue_0304_1,27,0.999313806,0.998687907,-0.000625899,37.37960531,31.00070967,-6.378895641,0
Sat15_Sue_0304_1,91,0.005487039,0.003370326,-0.002116713,-32.7903629,-51.46877909,-18.67841619,0
Sat15_Sue_0304_1,25,0.999551415,0.999292226,-0.000259188,43.22775039,36.94574117,-6.282009216,0
Sat15_Sue_0304_1,47,0.996140506,0.955918947,-0.040221559,26.36014999,15.41154796,-10.94860203,0
Sat15_Sue_0304_1,39,0.998466034,0.997444807,-0.001021226,32.01715841,26.27657169,-5.740586725,0
Sat16_cho_0304_2,79,0.664085163,0.522014521,-0.142070642,4.23082262,1.521996079,-2.708826541,0
Sat16_cho_0304_2,93,0.034752744,0.0335742,-0.001178544,-7.489103086,-8.041393975,-0.552290889,0
Sat16_cho_0304_2,43,0.995480196,0.98992609,-0.005554106,29.72474142,19.78524406,-9.939497353,0
Sat16_cho_0304_2,67,0.988819023,0.950968447,-0.037850576,13.46800961,11.76882905,-1.699180562,0
Sat16_cho_0304_2,17,0.999729052,0.999648597,-8.05E-05,46.84601954,39.9890266,-6.856992945,0
Sat16_cho_0304_2,51,0.995894536,0.994376717,-0.001517819,25.75761445,19.52855341,-6.229061047,0
Sat16_cho_0304_2,27,0.999281196,0.999272264,-8.93E-06,37.75501239,36.8808311,-0.8741813,0
Sat16_cho_0304_2,23,0.999573242,0.99933842,-0.000234822,43.37893333,34.63536489,-8.743568446,0
Sat16_cho_0304_2,35,0.997540506,0.994039589,-0.003500917,26.13821126,26.0801312,-0.058080055,0
Sat17_cho_0304_3,23,0.999178535,0.999097605,-8.09E-05,36.15758021,34.1734784,-1.984101807,0
Sat17_cho_0304_3,13,0.99964708,0.999505201,-0.000141879,41.01334852,36.04626458,-4.967083939,0
Sat17_cho_0304_3,57,0.744272742,0.20780359,-0.536469152,2.372948055,-1.227913828,-3.600861882,0
Sat17_cho_0304_3,53,0.987621659,0.97002097,-0.017600688,8.582737681,8.110721272,-0.472016409,0
Sat17_cho_0304_3,45,0.997137151,0.996532878,-0.000604273,17.51864389,15.14254707,-2.376096817,0
Sat17_cho_0304_3,25,0.99916014,0.998840423,-0.000319717,34.76447147,29.29676712,-5.467704346,0
Sat17_cho_0304_3,43,0.997577678,0.99640641,-0.001171268,20.78569637,15.0925884,-5.693107975,0
Sat18_Kob_0304_4,13,0.999699659,0.999660909,-3.88E-05,44.19954864,40.19056589,-4.008982754,0
Sat18_Kob_0304_4,51,0.995293163,0.966562049,-0.028731114,17.5305047,4.766838551,-12.76366615,0
Sat18_Kob_0304_4,35,0.998592913,0.997251434,-0.001341479,28.76893214,22.1803175,-6.588614632,0
Sat18_Kob_0304_4,53,0.971248989,0.942897103,-0.028351886,4.87215238,3.771500099,-1.100652282,0
Sat18_Kob_0304_4,47,0.996126138,0.996684166,0.000558028,19.23881798,13.38125396,-5.857564019,0
Sat18_Kob_0304_4,27,0.999634559,0.999337847,-0.000296712,45.74140758,39.09193351,-6.649474074,0
Sat18_Kob_0304_4,33,0.999071153,0.998437417,-0.000633736,34.36301757,24.88378354,-9.479234034,0
Sat18_Kob_0304_4,61,0.95615604,0.21999148,-0.736164559,3.655195157,-0.569434776,-4.224629933,0
Sat18_Kob_0304_4,31,0.999376249,0.9989585,-0.000417749,39.40499648,32.99595619,-6.409040285,0
Sat18_Kob_0304_4,41,0.996713485,0.995985395,-0.00072809,19.42318977,16.63792946,-2.785260308,0
Sat18_Kob_0304_4,21,0.999761877,0.999711705,-5.02E-05,49.91959284,45.50016298,-4.419429853,0
Tak01_cho_0328_1,43,0.999391394,0.999245751,-0.000145644,73.9026062,63.4291408,-10.4734654,0
Tak01_cho_0328_1,53,0.998995596,0.999056041,6.04E-05,71.92001304,70.70139729,-1.218615745,0
Tak01_cho_0328_1,67,0.999320702,0.999444066,0.000123365,92.53906822,81.00019813,-11.53887009,0
Tak01_cho_0328_1,57,0.999432917,0.998813514,-0.000619403,76.89130198,69.75163658,-7.139665409,0
Tak01_cho_0328_1,41,0.99970338,0.999386765,-0.000316614,71.92302356,71.83146566,-0.091557902,0
Tak01_cho_0328_1,49,0.999225055,0.999410955,0.0001859,68.6948045,56.70460004,-11.99020445,0
Tak02_Kob_0328_2,17,0.999622071,0.999766608,0.000144537,40.52972001,44.24960968,3.719889677,0
Tak02_Kob_0328_2,57,0.987844973,0.999302263,0.01145729,23.9495115,41.65300056,17.70348906,0
Tak02_Kob_0328_2,39,0.999589441,0.99965887,6.94E-05,44.56744885,47.87531494,3.307866083,0
Tak02_Kob_0328_2,71,0.614086927,0.998554642,0.384467715,0.705649839,30.58382508,29.87817524,0
Tak02_Kob_0328_2,31,0.99958266,0.999643359,6.07E-05,45.11044206,46.8770113,1.766569231,0
Tak03_Sue_0328_3,35,0.985595988,0.895673071,-0.089922917,11.23490476,6.34301022,-4.891894544,0
Tak03_Sue_0328_3,21,0.994862782,0.993286537,-0.001576245,17.88503457,16.86027912,-1.024755451,0
Tak03_Sue_0328_3,13,0.996287334,0.994953869,-0.001333465,19.48874275,17.23414397,-2.25459878,0
Tak03_Sue_0328_3,27,0.994569767,0.984540969,-0.010028798,18.25440915,11.52201981,-6.732389333,0
Tak03_Sue_0328_3,9,0.997488687,0.996599287,-0.000889401,21.26294372,19.69095993,-1.571983781,0
Tak04_cho_0328_4,13,0.996555524,0.995815237,-0.000740288,20.64596395,18.0390491,-2.606914847,0
Tak04_cho_0328_4,43,0.996306061,0.990681354,-0.005624707,21.69721617,9.659186879,-12.03802929,0
Tak04_cho_0328_4,31,0.997049065,0.995578889,-0.001470176,19.34814942,18.56821465,-0.779934775,0
Tak04_cho_0328_4,23,0.996953412,0.994805184,-0.002148228,21.54598174,16.11964008,-5.426341655,0
Tak04_cho_0328_4,55,0.989972721,0.970674714,-0.019298008,14.6462817,8.912558146,-5.733723554,0
Tak04_Kob_0328_4,13,0.996553486,0.995827719,-0.000725767,20.63484838,18.02102763,-2.613820749,0
Tak04_Kob_0328_4,23,0.996999852,0.994808101,-0.002191751,21.5840781,16.12986778,-5.454210315,0
Tak04_Kob_0328_4,41,0.995693079,0.993221962,-0.002471118,17.79529135,12.67247557,-5.122815771,0
Tak04_Kob_0328_4,9,0.997466689,0.996404705,-0.001061984,21.23636431,18.33773961,-2.898624707,0
Tak04_Kob_0328_4,55,0.990055106,0.97088009,-0.019175016,14.68055898,8.960601403,-5.719957581,0
Tak04_Kob_0328_4,31,0.997082654,0.99553861,-0.001544044,19.42871235,18.4780179,-0.95069446,0
Tak04_Kob_0328_4,53,0.990676619,0.980631604,-0.010045014,19.84677475,10.55459354,-9.29218121,0
Tak04_Sue_0328_4,23,0.997022305,0.994895214,-0.002127091,21.5884965,16.07678072,-5.511715778,0
Tak04_Sue_0328_4,47,0.99745417,0.991345761,-0.006108408,25.475977,13.01233585,-12.46364115,0
Tak04_Sue_0328_4,49,0.993098927,0.992063232,-0.001035696,21.25748091,14.31243733,-6.945043585,0
Tak04_Sue_0328_4,55,0.989284557,0.971481482,-0.017803075,14.46540204,8.927775493,-5.537626543,0
Tak05_Kob_0328_5,25,0.995845872,0.995737873,-0.000107999,19.767973,19.33784746,-0.43012554,0
Tak05_Kob_0328_5,67,0.05775735,0.051040223,-0.006717128,-4.08269992,-4.234963345,-0.152263425,0
Tak05_Kob_0328_5,49,0.986559166,0.962982466,-0.023576701,12.5378786,11.78808259,-0.749796013,0
Tak05_Kob_0328_5,73,0.660213862,0.017915639,-0.642298223,0.539838565,-5.151027336,-5.690865901,0
Tak05_Kob_0328_5,23,0.998248177,0.995631154,-0.002617023,24.59071725,18.80238472,-5.788332532,0
Tak06_Sue_0328_6,29,0.996458992,0.994073677,-0.002385316,22.4455718,17.60085261,-4.844719191,0
Tak06_Sue_0328_6,47,0.952435635,0.626383828,-0.326051807,9.130727381,1.229025506,-7.901701875,0
Tak06_Sue_0328_6,43,0.980407756,0.954116037,-0.026291719,13.45308865,7.67148543,-5.781603216,0
Tak06_Sue_0328_6,33,0.997677798,0.997338215,-0.000339584,21.77127185,21.16459199,-0.606679853,0
Tak06_Sue_0328_6,39,0.989820541,0.979389894,-0.010430647,16.6903929,13.36591996,-3.324472941,0
Tak06_Sue_0328_6,23,0.997437558,0.997124131,-0.000313428,22.35245015,20.27886689,-2.07358326,0
Tak06_Sue_0328_6,35,0.998239282,0.997956365,-0.000282917,22.92752197,22.74429864,-0.183223334,0
Tak06_Sue_0328_6,5,0.997271887,0.997203741,-6.81E-05,20.56688837,19.59689445,-0.969993917,0
Tak07_cho_0328_7,75,0.999746934,0.999769001,2.21E-05,96.57803577,97.25171872,0.673682954,0
Tak07_cho_0328_7,53,0.999827576,0.999841026,1.35E-05,102.9498346,113.6710154,10.72118084,0
Tak07_cho_0328_7,77,0.999759985,0.999766139,6.15E-06,96.48801906,98.87558894,2.387569878,0
Tak07_cho_0328_7,97,0.999807171,0.999891023,8.39E-05,96.22142678,102.5778792,6.356452437,0
Tak07_cho_0328_7,27,0.999674366,0.999671054,-3.31E-06,50.54156878,52.66210125,2.120532472,0
Tak07_cho_0328_7,17,0.999751822,0.999779608,2.78E-05,48.17968276,50.22673137,2.04704861,0
Tak07_cho_0328_7,31,0.999618505,0.999713981,9.55E-05,51.36172391,58.52065153,7.158927621,0
Tak07_cho_0328_7,67,0.999756503,0.99976615,9.65E-06,106.6136973,108.0834818,1.469784458,0
Tak08_Kob_0329_1,55,0.998688671,0.999278308,0.000589638,55.28740725,67.88990329,12.60249603,0
Tak08_Kob_0329_1,59,0.999411556,0.998746969,-0.000664587,48.12137916,70.06761547,21.94623632,0
Tak08_Kob_0329_1,63,0.9984242,0.998692586,0.000268386,63.39927782,63.28463086,-0.11464696,0
Tak08_Kob_0329_1,21,0.998298562,0.998577619,0.000279057,25.32145472,28.42786362,3.106408904,0
Tak08_Kob_0329_1,43,0.998331064,0.998606799,0.000275736,26.0475805,32.05372127,6.006140774,0
Tak08_Kob_0329_1,47,0.997980702,0.998516636,0.000535934,25.32419786,40.33606409,15.01186622,0
Tak08_Kob_0329_1,15,0.999323311,0.999525717,0.000202405,34.34733579,38.1651094,3.817773616,0
Tak08_Kob_0329_1,33,0.998397668,0.998990577,0.000592909,27.89001941,32.54549788,4.65547847,0
Tak09_Sue_0329_2,95,0.999053861,0.999400257,0.000346396,65.36431595,63.05787751,-2.306438439,0
Tak09_Sue_0329_2,69,0.454838158,0.012203829,-0.442634329,-1.892842103,-26.7771081,-24.884266,0
Tak09_Sue_0329_2,9,0.997297032,0.995955641,-0.001341391,20.09591429,18.26531821,-1.830596076,0
Tak09_Sue_0329_2,15,0.995797622,0.992252275,-0.003545346,19.25829593,15.86817591,-3.39012002,0
Tak09_Sue_0329_2,83,0.999164172,0.999056234,-0.000107939,58.38092952,57.44975123,-0.931178296,0
Tak09_Sue_0329_2,53,0.994185301,0.46648718,-0.527698121,23.39866954,-2.597185108,-25.99585465,0
Tak09_Sue_0329_2,63,0.69315159,0.041986946,-0.651164645,2.103819949,-11.91704888,-14.02086883,0
Tak09_Sue_0329_2,19,0.99486427,0.99045445,-0.00440982,18.5281624,16.22316532,-2.304997083,0
Tak10_cho_0329_3,39,0.981655568,0.976967816,-0.004687752,8.981423505,6.547833093,-2.433590413,0
Tak10_cho_0329_3,61,0.991042151,0.989750617,-0.001291535,7.654112312,7.390233283,-0.263879029,0
Tak10_cho_0329_3,31,0.995533779,0.991840824,-0.003692956,17.11815863,12.37932465,-4.738833984,0
Tak10_cho_0329_3,87,0.993553994,0.951911817,-0.041642177,14.08223392,1.520174691,-12.56205923,0
Tak10_cho_0329_3,95,0.982012251,0.947448233,-0.034564018,10.31122847,7.022397543,-3.288830931,0
Tak10_cho_0329_3,97,0.948585948,0.940363163,-0.008222785,7.029172264,3.698425834,-3.33074643,0
Tak11_Kob_0329_4,45,0.999318802,0.999232339,-8.65E-05,41.53312277,57.36968024,15.83655747,0
Tak11_Kob_0329_4,53,0.99908051,0.999572257,0.000491747,71.74826812,82.15510494,10.40683682,0
Tak11_Kob_0329_4,81,0.998627141,0.9992949,0.00066776,77.8627271,90.51123565,12.64850856,0
Tak11_Kob_0329_4,59,0.998868467,0.999540177,0.00067171,74.56251641,82.73177822,8.169261813,0
Tak11_Kob_0329_4,9,0.999777319,0.999835203,5.79E-05,42.54071687,46.36031929,3.819602413,0
Tak11_Kob_0329_4,25,0.999635216,0.999735741,0.000100525,43.00177526,49.96092246,6.9591472,0
Tak11_Kob_0329_4,83,0.998472934,0.999247395,0.000774461,78.01558547,83.51173611,5.496150634,0
Tak11_Kob_0329_4,19,0.999694585,0.999730784,3.62E-05,41.79172363,45.18053797,3.38881434,0
Tak11_Kob_0329_4,35,0.99966283,0.999664209,1.38E-06,53.60416831,66.02177632,12.41760801,0
Tak11_Kob_0329_4,29,0.999659243,0.999751825,9.26E-05,44.156836,54.87152052,10.71468452,0
Tak12_Sue_0329_5,43,0.99974836,0.999791229,4.29E-05,70.87970145,86.56548414,15.68578269,0
Tak12_Sue_0329_5,59,0.99949027,0.999529235,3.90E-05,68.65941042,77.8653611,9.205950685,0
Tak12_Sue_0329_5,11,0.999835554,0.999861189,2.56E-05,47.12580396,50.44288555,3.317081585,0
Tak12_Sue_0329_5,79,0.999737315,0.999744506,7.19E-06,82.74860801,101.3610279,18.61241985,0
Tak13_cho_0329_6,57,0.007598656,0.006155767,-0.001442888,-11.71420825,-13.44669387,-1.732485622,0
Tak13_cho_0329_6,95,0.008419095,0.005917723,-0.002501372,-21.0982205,-57.12478366,-36.02656316,0
Tak13_cho_0329_6,23,0.997594851,0.995061837,-0.002533014,23.14710009,17.51116778,-5.635932308,0
Tak13_cho_0329_6,25,0.995994167,0.993828352,-0.002165815,21.99960689,17.41712205,-4.582484832,0
Tak13_cho_0329_6,35,0.992938351,0.982217098,-0.010721253,15.73461654,11.16000952,-4.574607025,0
Tak13_cho_0329_6,55,0.262617987,0.005923856,-0.256694131,-2.024693749,-13.76103746,-11.73634371,0
Tak13_cho_0329_6,31,0.991734349,0.990061751,-0.001672598,23.4136748,14.91854543,-8.495129378,0
Tak13_cho_0329_6,37,0.978963987,0.937183254,-0.041780733,15.93833835,6.321050652,-9.617287701,0
Tak13_cho_0329_6,99,0.006539978,0.002889902,-0.003650077,-20.27525449,-37.62344979,-17.3481953,0
Tak13_cho_0329_6,17,0.997315387,0.997157694,-0.000157693,19.51086271,18.72501794,-0.78584477,0
Tak14_Kob_0329_7,69,0.006397941,0.005973974,-0.000423967,-16.12644007,-13.27208532,2.854354752,0
Tak14_Kob_0329_7,27,0.999086736,0.999113173,2.64E-05,34.12138527,41.18267831,7.061293044,0
Tak14_Kob_0329_7,23,0.999426121,0.999275939,-0.000150182,38.91863979,41.65463438,2.735994586,0
Tak14_Kob_0329_7,25,0.998658744,0.999334982,0.000676238,29.71838357,38.52791831,8.809534736,0
Tak14_Kob_0329_7,21,0.999609157,0.9996971,8.79E-05,46.32221399,50.86769914,4.545485154,0
Tak14_Kob_0329_7,17,0.999744734,0.999803031,5.83E-05,50.3693594,52.56186035,2.192500952,0
Tak14_Kob_0329_7,55,0.103581712,0.553319982,0.44973827,-5.484191024,0.686692534,6.170883557,0
Tak15_Sue_0329_8,35,0.997943253,0.997496406,-0.000446847,21.91330159,20.18195539,-1.731346201,0
Tak16_cho_0329_9,57,0.951944734,0.951320518,-0.000624216,4.429426317,4.376783827,-0.05264249,0
Tak16_cho_0329_9,31,0.933254514,0.896743982,-0.036510532,5.46644718,4.312380361,-1.154066819,0
Tak16_cho_0329_9,71,0.993134446,0.992482128,-0.000652318,11.31507039,8.999948812,-2.315121575,0
Tak16_cho_0329_9,17,0.994063951,0.988506616,-0.005557335,13.76907315,10.90724995,-2.861823197,0
Tak16_cho_0329_9,29,0.979349444,0.941661265,-0.037688179,9.966287139,5.765765403,-4.200521736,0
Tak17_cho_0329_10,39,0.998339185,0.999636123,0.001296938,26.74878146,45.4138893,18.66510784,0
Tak17_cho_0329_10,37,0.998140961,0.999249146,0.001108184,26.17679257,35.39105377,9.214261209,0
Tak17_cho_0329_10,27,0.999035141,0.999566297,0.000531156,36.80955293,42.83533354,6.025780611,0
Tak17_cho_0329_10,43,0.993842857,0.999254488,0.005411631,14.63205157,33.12674316,18.49469159,0
Tak17_cho_0329_10,35,0.997750129,0.999248112,0.001497983,23.13702093,34.98425295,11.84723201,0
Tak18_Kob_0329_11,37,0.998267936,0.99768213,-0.000585806,28.92855701,25.53022547,-3.398331544,0
Tak18_Kob_0329_11,65,0.998541892,0.995049472,-0.00349242,50.02520416,28.2373265,-21.78787766,0
Tak18_Kob_0329_11,75,0.796138352,0.552268363,-0.243869989,3.996647352,-0.089134513,-4.085781864,0
Tak18_Kob_0329_11,63,0.997178326,0.996926638,-0.000251688,38.46187168,35.15560764,-3.306264039,0
Tak18_Kob_0329_11,23,0.998660263,0.998645299,-1.50E-05,31.28554743,30.52579743,-0.759750003,0
Tak18_Kob_0329_11,11,0.995303389,0.995118829,-0.00018456,17.49089808,16.97253191,-0.518366167,0
Tak19_Sue_0330_1,59,0.499572969,0.996161351,0.496588381,-0.132790515,18.12458083,18.25737134,0
Tak19_Sue_0330_1,77,0.997068333,0.996819569,-0.000248764,9.3326292,49.96017579,40.62754659,0
Tak19_Sue_0330_1,37,0.997396928,0.998933499,0.001536571,22.91254262,39.67077553,16.75823291,0
Tak19_Sue_0330_1,45,0.989458779,0.991689821,0.002231042,14.56142402,14.47403762,-0.087386397,0
Tak20_Kob_0330_2,23,0.995845888,0.990004729,-0.005841159,19.29216935,14.18945384,-5.102715511,0
Tak20_Kob_0330_2,29,0.987456088,0.975310109,-0.01214598,13.1595981,10.92512938,-2.234468721,0
Tak20_Kob_0330_2,9,0.997745489,0.996370549,-0.00137494,21.84618868,19.25174416,-2.59444452,0
Tak20_Kob_0330_2,11,0.997816276,0.995507948,-0.002308328,22.25873598,18.69578488,-3.5629511,0
Tak20_Kob_0330_2,31,0.979347353,0.970298488,-0.009048865,11.13591964,10.24466088,-0.891258766,0
Tak20_Kob_0330_2,61,0.678540028,0.366463694,-0.312076334,0.75081406,-0.869672515,-1.620486575,0
Yam01_cho_0223_1,23,0.950958436,0.79906049,-0.151897946,10.01543241,4.376768207,-5.638664207,0
Yam01_cho_0223_1,53,0.112917206,0.078882909,-0.034034297,-10.6730896,-9.747392226,0.925697378,0
Yam01_cho_0223_1,49,0.189577945,0.135075816,-0.054502129,-4.008077898,-7.146061876,-3.137983978,0
Yam01_cho_0223_1,61,0.018692675,0.002777424,-0.015915251,-13.14642697,-20.45089245,-7.304465476,0
