,name,move,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff
0,Yas12_Sue_0328_12,75,0.9975952887139408,0.9884821280462515,-0.009113160667689302,7.516873049711919,7.083617139077637,-0.4332559106342826
1,Yas12_Sue_0328_12,67,0.997361679510446,0.996910220722302,-0.0004514587881440102,13.267431466197303,7.725213739102786,-5.542217727094517
2,Yas12_Sue_0328_12,73,0.9977214442338125,0.9965418392662984,-0.0011796049675141251,7.355955685787587,7.08829205015348,-0.2676636356341078
3,Yas12_Sue_0328_12,57,0.9980713608424467,0.997379585028242,-0.0006917758142047647,16.991427882381256,12.876222395170426,-4.1152054872108295
4,Tak13_cho_0329_6,53,0.0075986558693718065,0.006155767419631197,-0.0014428884497406091,-11.714208250203093,-13.446693872552757,-1.7324856223496639
5,Tak13_cho_0329_6,91,0.008419094557684637,0.005917722813562176,-0.0025013717441224603,-21.098220499242117,-57.12478365825338,-36.02656315901126
6,Tak13_cho_0329_6,19,0.9975948508729469,0.9950618370727619,-0.0025330138001850022,23.147100086399384,17.5111677781373,-5.635932308262085
7,Tak13_cho_0329_6,21,0.9959941671250975,0.9938283520814407,-0.0021658150436567603,21.999606886632396,17.41712205461423,-4.582484832018167
8,Tak13_cho_0329_6,31,0.9929383506817426,0.9822170980155467,-0.010721252666195946,15.73461654132421,11.160009516090414,-4.574607025233796
9,Tak13_cho_0329_6,51,0.26261798659245716,0.005923855890915486,-0.2566941307015417,-2.02469374909726,-13.761037462654917,-11.736343713557657
10,Tak13_cho_0329_6,27,0.991734348687353,0.9900617511051626,-0.0016725975821904049,23.41367480451736,14.918545426251836,-8.495129378265524
11,Tak13_cho_0329_6,33,0.9789639873765865,0.9371832539426741,-0.04178073343391242,15.938338353167639,6.321050651953242,-9.617287701214398
12,Tak13_cho_0329_6,95,0.006539978474498276,0.0028899016534861266,-0.0036500768210121493,-20.27525448500262,-37.623449788643164,-17.348195303640544
13,Tak13_cho_0329_6,13,0.9973153866717841,0.9971576937817703,-0.00015769289001377196,19.510862710434868,18.725017940376247,-0.7858447700586204
14,Yam05_Kob_0229_2,13,0.9652239540865155,0.6851331726673653,-0.2800907814191502,8.97151134009406,1.9459789127972822,-7.025532427296777
15,Yam05_Kob_0229_2,61,0.0020547021320126424,0.0022680410583332256,0.00021333892632058316,-18.62103570793365,-20.94187217072437,-2.3208364627907194
16,Yam05_Kob_0229_2,39,0.016994186306302228,0.006980939614619652,-0.010013246691682576,-8.822906377831785,-13.929917637363854,-5.107011259532069
17,Yam05_Kob_0229_2,15,0.8987109783312218,0.7306081152033507,-0.16810286312787115,5.489313978155716,2.865374424346765,-2.6239395538089507
18,Yam05_Kob_0229_2,43,0.004713332252984648,0.004577890962415232,-0.00013544129056941578,-10.299654826135141,-14.033625326352924,-3.733970500217783
19,Yam05_Kob_0229_2,41,0.005063606537781706,0.003187651540648484,-0.0018759549971332223,-9.67780482520838,-15.429705820584136,-5.751900995375756
20,Yam05_Kob_0229_2,65,0.002165155695117771,0.0022572367029970453,9.208100787927442e-05,-18.600925915867197,-19.374035979281945,-0.7731100634147481
21,Yam05_Kob_0229_2,57,0.002591906173127545,0.001864104961650348,-0.000727801211477197,-17.33327813540498,-19.98809442752558,-2.6548162921206
22,Yam05_Kob_0229_2,17,0.8269362878262221,0.6777143245176325,-0.1492219633085896,3.3503085662333896,1.7615675931333064,-1.5887409731000832
23,Yam05_Kob_0229_2,11,0.97589254131318,0.8371475441568594,-0.1387449971563206,10.385348570322867,4.379978541935166,-6.005370028387701
24,Yam05_Kob_0229_2,45,0.005360887703609318,0.003499681594894888,-0.0018612061087144305,-10.169032100570213,-13.885935981556,-3.7169038809857877
25,Yam05_Kob_0229_2,23,0.7098104454575941,0.25666424338211136,-0.45314620207548273,2.8405589707710863,-2.507066055745003,-5.34762502651609
